,BEGIN_YEARMONTH,Day,BEGIN_TIME,END_YEARMONTH,END_DAY,END_TIME,EPISODE_ID,EVENT_ID,STATE,YEAR,EVENT_TYPE,CZ_TYPE,CZ_FIPS,CZ_NAME,WFO,BEGIN_DATE_TIME,CZ_TIMEZONE,END_DATE_TIME,INJURIES_DIRECT,INJURIES_INDIRECT,DEATHS_DIRECT,DEATHS_INDIRECT,Year,Month
23392,199806,18,2315,199806,18,2315,2082320,5658720,MICHIGAN,1998,Thunderstorm Wind,C,15,BARRY,GRR,18-JUN-98 23:15:00,EST,18-JUN-98 23:15:00,0,0,0,0,1998,6
23434,199806,18,2225,199806,18,2225,2082320,5658711,MICHIGAN,1998,Thunderstorm Wind,C,159,VAN BUREN,GRR,18-JUN-98 22:25:00,EST,18-JUN-98 22:25:00,0,0,0,0,1998,6
23533,199805,31,550,199805,31,550,2076953,5647153,MICHIGAN,1998,Thunderstorm Wind,C,93,LIVINGSTON,DTX,31-MAY-98 05:50:00,EST,31-MAY-98 05:50:00,0,0,0,0,1998,5
23534,199805,31,550,199805,31,550,2076953,5647154,MICHIGAN,1998,Thunderstorm Wind,C,93,LIVINGSTON,DTX,31-MAY-98 05:50:00,EST,31-MAY-98 05:50:00,0,0,0,0,1998,5
23544,199807,21,1520,199807,21,1520,2082810,5662928,MICHIGAN,1998,Thunderstorm Wind,C,159,VAN BUREN,GRR,21-JUL-98 15:20:00,EST,21-JUL-98 15:20:00,0,0,0,0,1998,7
23550,199804,9,1100,199804,9,2300,2074719,5639668,MICHIGAN,1998,Flood,Z,70,MACOMB,DTX,09-APR-98 11:00:00,EST,09-APR-98 23:00:00,0,0,0,0,1998,4
23551,199804,16,1555,199804,16,1600,2074721,5639680,MICHIGAN,1998,Hail,C,151,SANILAC,DTX,16-APR-98 15:55:00,EST,16-APR-98 16:00:00,0,0,0,0,1998,4
23621,199805,29,237,199805,29,237,2076951,5641574,MICHIGAN,1998,Thunderstorm Wind,C,17,BAY,DTX,29-MAY-98 02:37:00,EST,29-MAY-98 02:37:00,0,0,0,0,1998,5
23641,199807,21,1645,199807,21,1645,2082810,5662236,MICHIGAN,1998,Thunderstorm Wind,C,37,CLINTON,GRR,21-JUL-98 16:45:00,EST,21-JUL-98 16:45:00,0,0,0,0,1998,7
23662,199812,29,1300,199812,30,100,2151585,5674771,MICHIGAN,1998,Heavy Snow,Z,14,SCHOOLCRAFT,MQT,29-DEC-98 13:00:00,EST,30-DEC-98 01:00:00,0,0,0,0,1998,2
23675,199804,16,1303,199804,16,1303,2081014,5654591,MICHIGAN,1998,Hail,C,77,KALAMAZOO,GRR,16-APR-98 13:03:00,EST,16-APR-98 13:03:00,0,0,0,0,1998,4
23676,199804,16,1345,199804,16,1345,2081014,5654592,MICHIGAN,1998,Hail,C,73,ISABELLA,GRR,16-APR-98 13:45:00,EST,16-APR-98 13:45:00,0,0,0,0,1998,4
23729,199809,7,4,199809,7,15,1069192,5664665,MICHIGAN,1998,Hail,C,93,LIVINGSTON,DTX,07-SEP-98 00:04:00,EST,07-SEP-98 00:15:00,0,0,0,0,1998,9
23784,199812,17,100,199812,17,1700,2151468,5674754,MICHIGAN,1998,Heavy Snow,Z,19,CHARLEVOIX,APX,17-DEC-98 01:00:00,EST,17-DEC-98 17:00:00,0,0,0,0,1998,2
23785,199812,17,100,199812,17,1700,2151468,5674755,MICHIGAN,1998,Heavy Snow,Z,28,CRAWFORD,APX,17-DEC-98 01:00:00,EST,17-DEC-98 17:00:00,0,0,0,0,1998,2
23786,199812,17,100,199812,17,1700,2151468,5674756,MICHIGAN,1998,Heavy Snow,Z,27,KALKASKA,APX,17-DEC-98 01:00:00,EST,17-DEC-98 17:00:00,0,0,0,0,1998,2
23787,199812,17,100,199812,17,1700,2151468,5674757,MICHIGAN,1998,Heavy Snow,Z,20,LEELANAU,APX,17-DEC-98 01:00:00,EST,17-DEC-98 17:00:00,0,0,0,0,1998,2
23792,199807,21,1637,199807,21,1637,2082810,5663033,MICHIGAN,1998,Thunderstorm Wind,C,67,IONIA,GRR,21-JUL-98 16:37:00,EST,21-JUL-98 16:37:00,0,0,0,0,1998,7
23887,199804,16,1630,199804,16,1630,2074721,5638639,MICHIGAN,1998,Hail,C,151,SANILAC,DTX,16-APR-98 16:30:00,EST,16-APR-98 16:30:00,0,0,0,0,1998,4
23888,199812,21,1300,199812,22,1800,2151762,5678011,MICHIGAN,1998,Lake-Effect Snow,Z,66,EATON,GRR,21-DEC-98 13:00:00,EST,22-DEC-98 18:00:00,0,0,0,0,1998,2
24016,199807,20,2115,199807,20,2125,2082808,5662091,MICHIGAN,1998,Thunderstorm Wind,C,5,ALLEGAN,GRR,20-JUL-98 21:15:00,EST,20-JUL-98 21:25:00,0,0,0,0,1998,7
24123,199807,21,1635,199807,21,1635,2082810,5663031,MICHIGAN,1998,Flash Flood,C,5,ALLEGAN,GRR,21-JUL-98 16:35:00,EST,21-JUL-98 16:35:00,0,0,0,0,1998,7
24129,199812,31,800,199812,31,2359,2151472,5674879,MICHIGAN,1998,Heavy Snow,Z,21,ANTRIM,APX,31-DEC-98 08:00:00,EST,31-DEC-98 23:59:00,0,0,0,0,1998,2
24130,199812,31,800,199812,31,2359,2151472,5674880,MICHIGAN,1998,Heavy Snow,Z,19,CHARLEVOIX,APX,31-DEC-98 08:00:00,EST,31-DEC-98 23:59:00,0,0,0,0,1998,2
24152,199805,31,1305,199805,31,1305,1060312,5647362,MICHIGAN,1998,Hail,C,91,LENAWEE,DTX,31-MAY-98 13:05:00,EST,31-MAY-98 13:05:00,0,0,0,0,1998,5
24153,199805,31,1148,199805,31,1148,1060312,5647361,MICHIGAN,1998,Hail,C,163,WAYNE,DTX,31-MAY-98 11:48:00,EST,31-MAY-98 11:48:00,0,0,0,0,1998,5
24311,199807,14,1505,199807,14,1505,2082806,5662086,MICHIGAN,1998,Thunderstorm Wind,C,35,CLARE,GRR,14-JUL-98 15:05:00,EST,14-JUL-98 15:05:00,0,0,0,0,1998,7
24327,199805,31,345,199805,31,415,2081019,5655050,MICHIGAN,1998,Thunderstorm Wind,C,105,MASON,GRR,31-MAY-98 03:45:00,EST,31-MAY-98 04:15:00,5,0,0,0,1998,5
24328,199805,31,350,199805,31,415,2081019,5655051,MICHIGAN,1998,Thunderstorm Wind,C,127,OCEANA,GRR,31-MAY-98 03:50:00,EST,31-MAY-98 04:15:00,37,0,0,0,1998,5
24380,199807,21,1625,199807,21,1625,2081160,5655082,MICHIGAN,1998,Thunderstorm Wind,C,23,BRANCH,IWX,21-JUL-98 16:25:00,EST,21-JUL-98 16:25:00,0,0,0,0,1998,7
24381,199807,21,1635,199807,21,1635,2081160,5655083,MICHIGAN,1998,Hail,C,23,BRANCH,IWX,21-JUL-98 16:35:00,EST,21-JUL-98 16:35:00,0,0,0,0,1998,7
24385,199807,21,1635,199807,21,1635,2081160,5655084,MICHIGAN,1998,Thunderstorm Wind,C,59,HILLSDALE,IWX,21-JUL-98 16:35:00,EST,21-JUL-98 16:35:00,0,0,0,0,1998,7
24386,199807,21,1836,199807,21,1836,2081160,5655085,MICHIGAN,1998,Hail,C,23,BRANCH,IWX,21-JUL-98 18:36:00,EST,21-JUL-98 18:36:00,0,0,0,0,1998,7
24387,199807,21,1910,199807,21,1910,2081160,5655086,MICHIGAN,1998,Hail,C,21,BERRIEN,IWX,21-JUL-98 19:10:00,EST,21-JUL-98 19:10:00,0,0,0,0,1998,7
24396,199807,21,1702,199807,21,1712,2080900,5655901,MICHIGAN,1998,Thunderstorm Wind,C,161,WASHTENAW,DTX,21-JUL-98 17:02:00,EST,21-JUL-98 17:12:00,0,0,0,0,1998,7
24397,199807,21,1712,199807,21,1715,2080900,5655902,MICHIGAN,1998,Thunderstorm Wind,C,161,WASHTENAW,DTX,21-JUL-98 17:12:00,EST,21-JUL-98 17:15:00,0,0,0,0,1998,7
24398,199807,21,1734,199807,21,1740,2080900,5655903,MICHIGAN,1998,Lightning,C,163,WAYNE,DTX,21-JUL-98 17:34:00,EST,21-JUL-98 17:40:00,0,0,0,0,1998,7
24477,199805,29,130,199805,29,130,2081018,5654896,MICHIGAN,1998,Thunderstorm Wind,C,81,KENT,GRR,29-MAY-98 01:30:00,EST,29-MAY-98 01:30:00,0,0,0,0,1998,5
24516,199807,21,1731,199807,21,1731,2080900,5655904,MICHIGAN,1998,Hail,C,163,WAYNE,DTX,21-JUL-98 17:31:00,EST,21-JUL-98 17:31:00,0,0,0,0,1998,7
24517,199807,21,1722,199807,21,1733,2080900,5655905,MICHIGAN,1998,Thunderstorm Wind,C,163,WAYNE,DTX,21-JUL-98 17:22:00,EST,21-JUL-98 17:33:00,0,0,0,0,1998,7
24518,199807,21,1731,199807,21,1740,2080900,5655906,MICHIGAN,1998,Thunderstorm Wind,C,163,WAYNE,DTX,21-JUL-98 17:31:00,EST,21-JUL-98 17:40:00,0,0,0,0,1998,7
24519,199807,21,1731,199807,21,1745,2080900,5655907,MICHIGAN,1998,Thunderstorm Wind,C,163,WAYNE,DTX,21-JUL-98 17:31:00,EST,21-JUL-98 17:45:00,0,0,0,0,1998,7
24538,199807,20,2120,199807,20,2120,2082808,5662092,MICHIGAN,1998,Thunderstorm Wind,C,159,VAN BUREN,GRR,20-JUL-98 21:20:00,EST,20-JUL-98 21:20:00,0,0,0,0,1998,7
24575,199808,9,1400,199808,9,1850,2083569,5660584,MICHIGAN,1998,Flash Flood,C,99,MACOMB,DTX,09-AUG-98 14:00:00,EST,09-AUG-98 18:50:00,0,0,0,0,1998,8
24636,199805,29,100,199805,29,100,2075677,5642566,MICHIGAN,1998,Thunderstorm Wind,C,21,BERRIEN,IWX,29-MAY-98 01:00:00,EST,29-MAY-98 01:00:00,0,0,0,0,1998,5
24638,199805,29,50,199805,29,50,2075677,5642567,MICHIGAN,1998,Thunderstorm Wind,C,149,ST. JOSEPH,IWX,29-MAY-98 00:50:00,EST,29-MAY-98 00:50:00,0,0,0,0,1998,5
24639,199805,29,120,199805,29,120,2075677,5642568,MICHIGAN,1998,Thunderstorm Wind,C,23,BRANCH,IWX,29-MAY-98 01:20:00,EST,29-MAY-98 01:20:00,0,0,0,0,1998,5
25027,199806,18,2222,199806,18,2222,2082320,5658710,MICHIGAN,1998,Thunderstorm Wind,C,159,VAN BUREN,GRR,18-JUN-98 22:22:00,EST,18-JUN-98 22:22:00,0,0,0,0,1998,6
25261,199812,21,500,199812,21,1900,2151583,5674645,MICHIGAN,1998,Heavy Snow,Z,2,ONTONAGON,MQT,21-DEC-98 05:00:00,EST,21-DEC-98 19:00:00,0,0,0,0,1998,2
25273,199812,31,800,199812,31,2359,2151472,5674885,MICHIGAN,1998,Heavy Snow,Z,27,KALKASKA,APX,31-DEC-98 08:00:00,EST,31-DEC-98 23:59:00,0,0,0,0,1998,2
25274,199812,31,800,199812,31,2359,2151472,5674886,MICHIGAN,1998,Heavy Snow,Z,22,OTSEGO,APX,31-DEC-98 08:00:00,EST,31-DEC-98 23:59:00,0,0,0,0,1998,2
25307,199805,19,1605,199805,19,1605,2076961,5647388,MICHIGAN,1998,Tornado,C,119,MONTMORENCY,APX,19-MAY-98 16:05:00,EST,19-MAY-98 16:05:00,0,0,0,0,1998,5
25310,199808,9,1800,199808,9,1800,2083569,5660586,MICHIGAN,1998,Lightning,C,155,SHIAWASSEE,DTX,09-AUG-98 18:00:00,EST,09-AUG-98 18:00:00,0,0,0,0,1998,8
25460,199807,21,1557,199807,21,1557,2082810,5662935,MICHIGAN,1998,Hail,C,15,BARRY,GRR,21-JUL-98 15:57:00,EST,21-JUL-98 15:57:00,0,0,0,0,1998,7
25485,199806,18,2220,199806,18,2220,2082320,5658623,MICHIGAN,1998,Thunderstorm Wind,C,121,MUSKEGON,GRR,18-JUN-98 22:20:00,EST,18-JUN-98 22:20:00,0,0,0,0,1998,6
25493,199804,1,1100,199804,1,1130,2073268,5634657,MICHIGAN,1998,Thunderstorm Wind,C,149,ST. JOSEPH,IWX,01-APR-98 11:00:00,EST,01-APR-98 11:30:00,0,0,0,0,1998,4
25514,199806,12,1625,199806,12,1625,2082316,5658533,MICHIGAN,1998,Hail,C,75,JACKSON,GRR,12-JUN-98 16:25:00,EST,12-JUN-98 16:25:00,0,0,0,0,1998,6
25574,199806,24,1706,199806,24,1730,2082321,5657502,MICHIGAN,1998,Tornado,C,75,JACKSON,GRR,24-JUN-98 17:06:00,EST,24-JUN-98 17:30:00,0,0,0,0,1998,6
25578,199806,12,1640,199806,12,1640,2078486,5650839,MICHIGAN,1998,Thunderstorm Wind,C,115,MONROE,DTX,12-JUN-98 16:40:00,EST,12-JUN-98 16:40:00,0,0,0,0,1998,6
25579,199806,14,1700,199806,14,1700,2078487,5650840,MICHIGAN,1998,Lightning,C,93,LIVINGSTON,DTX,14-JUN-98 17:00:00,EST,14-JUN-98 17:00:00,0,0,0,0,1998,6
25624,199812,21,1300,199812,22,1800,2151762,5678015,MICHIGAN,1998,Lake-Effect Snow,Z,72,KALAMAZOO,GRR,21-DEC-98 13:00:00,EST,22-DEC-98 18:00:00,0,0,0,0,1998,2
25681,199812,29,1900,199812,30,1900,2151763,5678067,MICHIGAN,1998,Lake-Effect Snow,Z,50,MUSKEGON,GRR,29-DEC-98 19:00:00,EST,30-DEC-98 19:00:00,0,0,0,0,1998,2
25915,199803,13,1500,199803,14,400,2083610,5661385,MICHIGAN,1998,Heavy Snow,Z,72,KALAMAZOO,GRR,13-MAR-98 15:00:00,EST,14-MAR-98 04:00:00,0,0,0,0,1998,3
25916,199803,9,700,199803,9,1900,2083612,5661412,MICHIGAN,1998,Winter Storm,Z,58,IONIA,GRR,09-MAR-98 07:00:00,EST,09-MAR-98 19:00:00,0,0,0,0,1998,3
25917,199803,9,700,199803,9,1900,2083612,5661413,MICHIGAN,1998,Winter Storm,Z,46,ISABELLA,GRR,09-MAR-98 07:00:00,EST,09-MAR-98 19:00:00,0,0,0,0,1998,3
25918,199803,9,700,199803,9,1900,2083612,5661407,MICHIGAN,1998,Winter Storm,Z,64,ALLEGAN,GRR,09-MAR-98 07:00:00,EST,09-MAR-98 19:00:00,0,0,0,0,1998,3
25932,199805,31,645,199805,31,645,2076953,5641681,MICHIGAN,1998,Thunderstorm Wind,C,163,WAYNE,DTX,31-MAY-98 06:45:00,EST,31-MAY-98 06:45:00,0,0,0,0,1998,5
26078,199803,20,1600,199803,21,100,2083609,5661300,MICHIGAN,1998,Winter Storm,Z,79,ST. JOSEPH,GRR,20-MAR-98 16:00:00,EST,21-MAR-98 01:00:00,0,0,0,0,1998,3
26215,199808,6,1100,199808,6,2200,2083575,5660597,MICHIGAN,1998,Flood,Z,70,MACOMB,DTX,06-AUG-98 11:00:00,EST,06-AUG-98 22:00:00,0,0,0,0,1998,8
26259,199812,29,1900,199812,30,500,2151763,5678027,MICHIGAN,1998,Heavy Snow,Z,64,ALLEGAN,GRR,29-DEC-98 19:00:00,EST,30-DEC-98 05:00:00,0,0,0,0,1998,2
26342,199807,21,500,199807,21,500,2082809,5662171,MICHIGAN,1998,Lightning,C,81,KENT,GRR,21-JUL-98 05:00:00,EST,21-JUL-98 05:00:00,0,0,0,0,1998,7
26357,199806,18,2335,199806,18,2335,2082320,5658723,MICHIGAN,1998,Thunderstorm Wind,C,25,CALHOUN,GRR,18-JUN-98 23:35:00,EST,18-JUN-98 23:35:00,0,0,0,0,1998,6
26423,199806,25,1920,199806,25,1920,1061847,5650646,MICHIGAN,1998,Thunderstorm Wind,C,31,CHEBOYGAN,APX,25-JUN-98 19:20:00,EST,25-JUN-98 19:20:00,0,0,0,0,1998,6
26426,199806,2,1300,199806,2,1700,2078485,5650822,MICHIGAN,1998,High Wind,Z,48,BAY,DTX,02-JUN-98 13:00:00,EST,02-JUN-98 17:00:00,0,0,0,0,1998,6
26447,199806,24,1605,199806,24,1605,2082321,5658833,MICHIGAN,1998,Thunderstorm Wind,C,45,EATON,GRR,24-JUN-98 16:05:00,EST,24-JUN-98 16:05:00,0,0,0,0,1998,6
26527,199812,21,1300,199812,22,1800,2151762,5678023,MICHIGAN,1998,Lake-Effect Snow,Z,43,OCEANA,GRR,21-DEC-98 13:00:00,EST,22-DEC-98 18:00:00,0,0,0,0,1998,2
26596,199809,7,15,199809,7,15,1069192,5664667,MICHIGAN,1998,Thunderstorm Wind,C,93,LIVINGSTON,DTX,07-SEP-98 00:15:00,EST,07-SEP-98 00:15:00,0,0,0,0,1998,9
26729,199806,24,1420,199806,24,1420,2082321,5658825,MICHIGAN,1998,Hail,C,15,BARRY,GRR,24-JUN-98 14:20:00,EST,24-JUN-98 14:20:00,0,0,0,0,1998,6
26760,199808,24,520,199808,24,520,2083572,5660594,MICHIGAN,1998,Thunderstorm Wind,C,115,MONROE,DTX,24-AUG-98 05:20:00,EST,24-AUG-98 05:20:00,0,0,0,0,1998,8
26761,199808,25,200,199808,25,200,2083573,5660595,MICHIGAN,1998,Lightning,C,125,OAKLAND,DTX,25-AUG-98 02:00:00,EST,25-AUG-98 02:00:00,0,0,0,0,1998,8
26762,199808,6,1030,199808,7,1130,2083574,5660596,MICHIGAN,1998,Flood,Z,75,WASHTENAW,DTX,06-AUG-98 10:30:00,EST,07-AUG-98 11:30:00,0,0,0,0,1998,8
26864,199806,24,1625,199806,24,1625,2082321,5657497,MICHIGAN,1998,Thunderstorm Wind,C,45,EATON,GRR,24-JUN-98 16:25:00,EST,24-JUN-98 16:25:00,0,0,0,0,1998,6
26893,199804,16,1200,199804,16,1200,2081014,5654430,MICHIGAN,1998,Hail,C,5,ALLEGAN,GRR,16-APR-98 12:00:00,EST,16-APR-98 12:00:00,0,0,0,0,1998,4
26894,199805,19,1630,199805,19,1630,2076950,5641564,MICHIGAN,1998,Hail,C,157,TUSCOLA,DTX,19-MAY-98 16:30:00,EST,19-MAY-98 16:30:00,0,0,0,0,1998,5
26896,199804,21,1535,199804,21,1535,2081013,5654429,MICHIGAN,1998,Lightning,C,139,OTTAWA,GRR,21-APR-98 15:35:00,EST,21-APR-98 15:35:00,0,0,0,0,1998,4
26914,199812,21,1300,199812,22,1800,2151762,5678026,MICHIGAN,1998,Lake-Effect Snow,Z,71,VAN BUREN,GRR,21-DEC-98 13:00:00,EST,22-DEC-98 18:00:00,0,0,0,0,1998,2
26968,199804,1,800,199804,4,1200,2076241,5643352,MICHIGAN,1998,Flood,Z,24,ALPENA,APX,01-APR-98 08:00:00,EST,04-APR-98 12:00:00,0,0,0,0,1998,4
27011,199806,12,1505,199806,12,1505,2082316,5658617,MICHIGAN,1998,Thunderstorm Wind,C,77,KALAMAZOO,GRR,12-JUN-98 15:05:00,EST,12-JUN-98 15:05:00,0,0,0,0,1998,6
27012,199806,15,1925,199806,15,1925,2082317,5658618,MICHIGAN,1998,Hail,C,35,CLARE,GRR,15-JUN-98 19:25:00,EST,15-JUN-98 19:25:00,0,0,0,0,1998,6
27053,199803,20,1600,199803,21,100,2083609,5661371,MICHIGAN,1998,Winter Storm,Z,80,BRANCH,GRR,20-MAR-98 16:00:00,EST,21-MAR-98 01:00:00,0,0,0,0,1998,3
27054,199803,22,1900,199803,24,700,2083608,5661368,MICHIGAN,1998,Flood,Z,57,KENT,GRR,22-MAR-98 19:00:00,EST,24-MAR-98 07:00:00,0,0,0,0,1998,3
27055,199803,20,1600,199803,21,100,2083609,5661295,MICHIGAN,1998,Winter Storm,Z,78,CASS,GRR,20-MAR-98 16:00:00,EST,21-MAR-98 01:00:00,0,0,0,0,1998,3
27094,199806,16,1730,199806,16,1730,2082318,5658620,MICHIGAN,1998,Lightning,C,81,KENT,GRR,16-JUN-98 17:30:00,EST,16-JUN-98 17:30:00,0,0,0,0,1998,6
27105,199803,9,700,199803,9,1900,2083612,5661490,MICHIGAN,1998,Winter Storm,Z,79,ST. JOSEPH,GRR,09-MAR-98 07:00:00,EST,09-MAR-98 19:00:00,0,0,0,0,1998,3
27131,199803,13,1500,199803,14,400,2083610,5661390,MICHIGAN,1998,Heavy Snow,Z,51,MONTCALM,GRR,13-MAR-98 15:00:00,EST,14-MAR-98 04:00:00,0,0,0,0,1998,3
27176,199806,24,1705,199806,24,1705,2082321,5657501,MICHIGAN,1998,Thunderstorm Wind,C,75,JACKSON,GRR,24-JUN-98 17:05:00,EST,24-JUN-98 17:05:00,0,0,0,0,1998,6
27273,199803,13,1500,199803,14,400,2083610,5661388,MICHIGAN,1998,Heavy Snow,Z,37,MASON,GRR,13-MAR-98 15:00:00,EST,14-MAR-98 04:00:00,0,0,0,0,1998,3
27274,199803,10,100,199803,11,700,2083611,5661402,MICHIGAN,1998,Lake-Effect Snow,Z,37,MASON,GRR,10-MAR-98 01:00:00,EST,11-MAR-98 07:00:00,0,0,0,0,1998,3
27275,199803,9,700,199803,9,1900,2083612,5661403,MICHIGAN,1998,Blizzard,Z,38,LAKE,GRR,09-MAR-98 07:00:00,EST,09-MAR-98 19:00:00,0,0,0,0,1998,3
27276,199803,9,700,199803,9,1900,2083612,5661404,MICHIGAN,1998,Blizzard,Z,37,MASON,GRR,09-MAR-98 07:00:00,EST,09-MAR-98 19:00:00,0,0,0,0,1998,3
27277,199803,9,700,199803,9,1900,2083612,5661405,MICHIGAN,1998,Blizzard,Z,50,MUSKEGON,GRR,09-MAR-98 07:00:00,EST,09-MAR-98 19:00:00,0,0,0,0,1998,3
27278,199803,9,700,199803,9,1900,2083612,5661406,MICHIGAN,1998,Blizzard,Z,43,OCEANA,GRR,09-MAR-98 07:00:00,EST,09-MAR-98 19:00:00,0,0,0,0,1998,3
27280,199803,20,1600,199803,21,100,2083609,5661301,MICHIGAN,1998,Winter Storm,Z,71,VAN BUREN,GRR,20-MAR-98 16:00:00,EST,21-MAR-98 01:00:00,0,0,0,0,1998,3
27291,199806,24,1714,199806,24,1714,2082321,5657503,MICHIGAN,1998,Hail,C,35,CLARE,GRR,24-JUN-98 17:14:00,EST,24-JUN-98 17:14:00,0,0,0,0,1998,6
27348,199806,24,1645,199806,24,1645,2082321,5657498,MICHIGAN,1998,Hail,C,65,INGHAM,GRR,24-JUN-98 16:45:00,EST,24-JUN-98 16:45:00,0,0,0,0,1998,6
27471,199804,16,1300,199804,16,1300,2081014,5654590,MICHIGAN,1998,Hail,C,77,KALAMAZOO,GRR,16-APR-98 13:00:00,EST,16-APR-98 13:00:00,0,0,0,0,1998,4
27472,199804,16,1205,199804,16,1205,2081014,5654588,MICHIGAN,1998,Hail,C,139,OTTAWA,GRR,16-APR-98 12:05:00,EST,16-APR-98 12:05:00,0,0,0,0,1998,4
27473,199804,16,1216,199804,16,1216,2081014,5654589,MICHIGAN,1998,Hail,C,81,KENT,GRR,16-APR-98 12:16:00,EST,16-APR-98 12:16:00,0,0,0,0,1998,4
27474,199804,1,1220,199804,1,1220,2081012,5654428,MICHIGAN,1998,Thunderstorm Wind,C,25,CALHOUN,GRR,01-APR-98 12:20:00,EST,01-APR-98 12:20:00,0,0,0,0,1998,4
27475,199806,18,2235,199806,18,2235,2082320,5658713,MICHIGAN,1998,Thunderstorm Wind,C,159,VAN BUREN,GRR,18-JUN-98 22:35:00,EST,18-JUN-98 22:35:00,0,0,0,0,1998,6
27532,199807,20,2250,199807,20,2250,2081157,5654942,MICHIGAN,1998,Thunderstorm Wind,C,59,HILLSDALE,IWX,20-JUL-98 22:50:00,EST,20-JUL-98 22:50:00,0,0,0,0,1998,7
27533,199807,20,2255,199807,20,2255,2081157,5654943,MICHIGAN,1998,Thunderstorm Wind,C,59,HILLSDALE,IWX,20-JUL-98 22:55:00,EST,20-JUL-98 22:55:00,0,0,0,0,1998,7
27534,199807,21,449,199807,21,449,2081157,5654944,MICHIGAN,1998,Thunderstorm Wind,C,59,HILLSDALE,IWX,21-JUL-98 04:49:00,EST,21-JUL-98 04:49:00,0,0,0,0,1998,7
27535,199807,21,450,199807,21,450,2081157,5654945,MICHIGAN,1998,Thunderstorm Wind,C,23,BRANCH,IWX,21-JUL-98 04:50:00,EST,21-JUL-98 04:50:00,0,0,0,0,1998,7
27608,199808,24,1525,199808,24,1525,2083642,5662055,MICHIGAN,1998,Thunderstorm Wind,C,27,CASS,IWX,24-AUG-98 15:25:00,EST,24-AUG-98 15:25:00,0,0,0,0,1998,8
27725,199807,21,1547,199807,21,1547,2082810,5662934,MICHIGAN,1998,Thunderstorm Wind,C,77,KALAMAZOO,GRR,21-JUL-98 15:47:00,EST,21-JUL-98 15:47:00,0,0,0,0,1998,7
27732,199808,10,1755,199808,10,1755,2083570,5660588,MICHIGAN,1998,Thunderstorm Wind,C,49,GENESEE,DTX,10-AUG-98 17:55:00,EST,10-AUG-98 17:55:00,0,0,0,0,1998,8
27738,199807,21,1548,199807,21,1548,2082810,5663028,MICHIGAN,1998,Thunderstorm Wind,C,15,BARRY,GRR,21-JUL-98 15:48:00,EST,21-JUL-98 15:48:00,0,0,0,0,1998,7
27746,199805,29,150,199805,29,150,2081018,5654900,MICHIGAN,1998,Thunderstorm Wind,C,57,GRATIOT,GRR,29-MAY-98 01:50:00,EST,29-MAY-98 01:50:00,0,0,0,0,1998,5
27747,199805,29,40,199805,29,40,2081018,5654798,MICHIGAN,1998,Thunderstorm Wind,C,15,BARRY,GRR,29-MAY-98 00:40:00,EST,29-MAY-98 00:40:00,0,0,0,0,1998,5
27814,199805,19,1640,199805,19,1640,2076961,5647389,MICHIGAN,1998,Hail,C,69,IOSCO,APX,19-MAY-98 16:40:00,EST,19-MAY-98 16:40:00,0,0,0,0,1998,5
27815,199805,29,17,199805,29,17,2076962,5647390,MICHIGAN,1998,Thunderstorm Wind,C,101,MANISTEE,APX,29-MAY-98 00:17:00,EST,29-MAY-98 00:17:00,0,0,0,0,1998,5
27816,199805,29,18,199805,29,18,2076962,5647391,MICHIGAN,1998,Thunderstorm Wind,C,101,MANISTEE,APX,29-MAY-98 00:18:00,EST,29-MAY-98 00:18:00,0,0,0,0,1998,5
28040,199807,21,510,199807,21,510,2082809,5662172,MICHIGAN,1998,Lightning,C,139,OTTAWA,GRR,21-JUL-98 05:10:00,EST,21-JUL-98 05:10:00,0,0,0,0,1998,7
28049,199806,25,2142,199806,25,2157,2078492,5649411,MICHIGAN,1998,Hail,C,49,GENESEE,DTX,25-JUN-98 21:42:00,EST,25-JUN-98 21:57:00,0,0,0,0,1998,6
28050,199806,30,1145,199806,30,1148,2078497,5649425,MICHIGAN,1998,Hail,C,161,WASHTENAW,DTX,30-JUN-98 11:45:00,EST,30-JUN-98 11:48:00,0,0,0,0,1998,6
28216,199805,31,626,199805,31,630,2076953,5647360,MICHIGAN,1998,Thunderstorm Wind,C,147,ST. CLAIR,DTX,31-MAY-98 06:26:00,EST,31-MAY-98 06:30:00,0,0,0,0,1998,5
28217,199805,29,40,199805,29,40,2076962,5647392,MICHIGAN,1998,Thunderstorm Wind,C,165,WEXFORD,APX,29-MAY-98 00:40:00,EST,29-MAY-98 00:40:00,0,0,0,0,1998,5
28301,199803,20,1600,199803,21,100,2083609,5661296,MICHIGAN,1998,Winter Storm,Z,81,HILLSDALE,GRR,20-MAR-98 16:00:00,EST,21-MAR-98 01:00:00,0,0,0,0,1998,3
28307,199806,24,1810,199806,24,1810,1061846,5649918,MICHIGAN,1998,Hail,C,11,ARENAC,APX,24-JUN-98 18:10:00,EST,24-JUN-98 18:10:00,0,0,0,0,1998,6
28356,199803,9,700,199803,9,1900,2083612,5661408,MICHIGAN,1998,Winter Storm,Z,77,BERRIEN,GRR,09-MAR-98 07:00:00,EST,09-MAR-98 19:00:00,0,0,0,0,1998,3
28357,199803,9,700,199803,9,1900,2083612,5661409,MICHIGAN,1998,Winter Storm,Z,78,CASS,GRR,09-MAR-98 07:00:00,EST,09-MAR-98 19:00:00,0,0,0,0,1998,3
