,BEGIN_YEARMONTH,Day,BEGIN_TIME,END_YEARMONTH,END_DAY,END_TIME,EPISODE_ID,EVENT_ID,STATE,YEAR,EVENT_TYPE,CZ_TYPE,CZ_FIPS,CZ_NAME,WFO,BEGIN_DATE_TIME,CZ_TIMEZONE,END_DATE_TIME,INJURIES_DIRECT,INJURIES_INDIRECT,DEATHS_DIRECT,DEATHS_INDIRECT,SOURCE,Year,Month
33289,200506,5,1935,200506,5,1935,1192171,5459820,MICHIGAN,2005,Thunderstorm Wind,C,125,OAKLAND,DTX,05-JUN-05 19:35:00,EST,05-JUN-05 19:35:00,0,0,0,0,TRAINED SPOTTER,2005,6
33290,200506,5,1940,200506,5,1940,1192171,5459821,MICHIGAN,2005,Thunderstorm Wind,C,125,OAKLAND,DTX,05-JUN-05 19:40:00,EST,05-JUN-05 19:40:00,0,0,0,0,TRAINED SPOTTER,2005,6
33379,200506,5,1630,200506,5,1630,1192171,5459641,MICHIGAN,2005,Thunderstorm Wind,C,63,HURON,DTX,05-JUN-05 16:30:00,EST,05-JUN-05 16:30:00,0,0,0,0,EMERGENCY MANAGER,2005,6
33380,200506,5,1719,200506,5,1719,1192171,5459642,MICHIGAN,2005,Hail,C,145,SAGINAW,DTX,05-JUN-05 17:19:00,EST,05-JUN-05 17:19:00,0,0,0,0,TRAINED SPOTTER,2005,6
33381,200506,5,1805,200506,5,1805,1192171,5459643,MICHIGAN,2005,Thunderstorm Wind,C,155,SHIAWASSEE,DTX,05-JUN-05 18:05:00,EST,05-JUN-05 18:05:00,0,0,0,0,TRAINED SPOTTER,2005,6
33425,200506,5,1500,200506,5,1500,1191346,5457312,MICHIGAN,2005,Thunderstorm Wind,C,21,BERRIEN,IWX,05-JUN-05 15:00:00,EST,05-JUN-05 15:00:00,0,0,0,0,LAW ENFORCEMENT,2005,6
33426,200506,8,57,200506,8,57,1191347,5457313,MICHIGAN,2005,Thunderstorm Wind,C,21,BERRIEN,IWX,08-JUN-05 00:57:00,EST,08-JUN-05 00:57:00,0,0,0,0,LAW ENFORCEMENT,2005,6
33428,200506,9,1430,200506,9,1430,1191349,5457315,MICHIGAN,2005,Thunderstorm Wind,C,59,HILLSDALE,IWX,09-JUN-05 14:30:00,EST,09-JUN-05 14:30:00,0,0,0,0,LAW ENFORCEMENT,2005,6
33431,200506,10,1845,200506,10,1845,1191351,5457318,MICHIGAN,2005,Hail,C,21,BERRIEN,IWX,10-JUN-05 18:45:00,EST,10-JUN-05 18:45:00,0,0,0,0,LAW ENFORCEMENT,2005,6
33435,200506,29,1712,200506,29,1712,1192185,5460112,MICHIGAN,2005,Hail,C,91,LENAWEE,DTX,29-JUN-05 17:12:00,EST,29-JUN-05 17:12:00,0,0,0,0,GENERAL PUBLIC,2005,6
33436,200506,29,1341,200506,29,1343,1192185,5460113,MICHIGAN,2005,Hail,C,49,GENESEE,DTX,29-JUN-05 13:41:00,EST,29-JUN-05 13:43:00,0,0,0,0,TRAINED SPOTTER,2005,6
33439,200506,30,1020,200506,30,1020,1192187,5460116,MICHIGAN,2005,Thunderstorm Wind,C,91,LENAWEE,DTX,30-JUN-05 10:20:00,EST,30-JUN-05 10:20:00,0,0,0,0,LAW ENFORCEMENT,2005,6
33440,200506,30,1038,200506,30,1038,1192187,5460117,MICHIGAN,2005,Thunderstorm Wind,C,163,WAYNE,DTX,30-JUN-05 10:38:00,EST,30-JUN-05 10:38:00,0,0,0,0,BROADCAST MEDIA,2005,6
33448,200506,14,1608,200506,14,1608,1192181,5460011,MICHIGAN,2005,Thunderstorm Wind,C,125,OAKLAND,DTX,14-JUN-05 16:08:00,EST,14-JUN-05 16:08:00,0,0,0,0,TRAINED SPOTTER,2005,6
33449,200506,14,1620,200506,14,1620,1192181,5460012,MICHIGAN,2005,Thunderstorm Wind,C,99,MACOMB,DTX,14-JUN-05 16:20:00,EST,14-JUN-05 16:20:00,0,0,0,0,TRAINED SPOTTER,2005,6
33450,200506,14,1515,200506,14,1515,1192181,5460013,MICHIGAN,2005,Thunderstorm Wind,C,151,SANILAC,DTX,14-JUN-05 15:15:00,EST,14-JUN-05 15:15:00,0,0,0,0,TRAINED SPOTTER,2005,6
33451,200506,14,1644,200506,14,1644,1192181,5460014,MICHIGAN,2005,Thunderstorm Wind,C,147,ST. CLAIR,DTX,14-JUN-05 16:44:00,EST,14-JUN-05 16:44:00,0,0,0,0,TRAINED SPOTTER,2005,6
33457,200506,9,1825,200506,9,1825,1192177,5459914,MICHIGAN,2005,Thunderstorm Wind,C,161,WASHTENAW,DTX,09-JUN-05 18:25:00,EST,09-JUN-05 18:25:00,0,0,0,0,EMERGENCY MANAGER,2005,6
33458,200506,9,1945,200506,9,1945,1192177,5459915,MICHIGAN,2005,Thunderstorm Wind,C,99,MACOMB,DTX,09-JUN-05 19:45:00,EST,09-JUN-05 19:45:00,0,0,0,0,TRAINED SPOTTER,2005,6
33459,200506,9,2015,200506,9,2015,1192177,5459916,MICHIGAN,2005,Thunderstorm Wind,C,87,LAPEER,DTX,09-JUN-05 20:15:00,EST,09-JUN-05 20:15:00,0,0,0,0,BROADCAST MEDIA,2005,6
33561,200506,9,1826,200506,9,1835,1192569,5459485,MICHIGAN,2005,Thunderstorm Wind,C,37,CLINTON,GRR,09-JUN-05 18:26:00,EST,09-JUN-05 18:35:00,0,0,0,0,NWS STORM SURVEY,2005,6
33573,200506,5,1843,200506,5,1843,1192171,5459658,MICHIGAN,2005,Thunderstorm Wind,C,49,GENESEE,DTX,05-JUN-05 18:43:00,EST,05-JUN-05 18:43:00,0,0,0,0,TRAINED SPOTTER,2005,6
33638,200506,28,1720,200506,28,1720,1192184,5460107,MICHIGAN,2005,Lightning,C,93,LIVINGSTON,DTX,28-JUN-05 17:20:00,EST,28-JUN-05 17:20:00,0,0,0,0,NEWSPAPER,2005,6
33639,200506,14,1520,200506,14,1520,1192181,5460008,MICHIGAN,2005,Thunderstorm Wind,C,63,HURON,DTX,14-JUN-05 15:20:00,EST,14-JUN-05 15:20:00,0,0,0,0,TRAINED SPOTTER,2005,6
33640,200506,14,1535,200506,14,1535,1192181,5460009,MICHIGAN,2005,Thunderstorm Wind,C,125,OAKLAND,DTX,14-JUN-05 15:35:00,EST,14-JUN-05 15:35:00,0,0,0,0,TRAINED SPOTTER,2005,6
33641,200506,28,1510,200506,28,1510,1192184,5460108,MICHIGAN,2005,Thunderstorm Wind,C,157,TUSCOLA,DTX,28-JUN-05 15:10:00,EST,28-JUN-05 15:10:00,0,0,0,0,LAW ENFORCEMENT,2005,6
33642,200506,28,1815,200506,28,1815,1192184,5460109,MICHIGAN,2005,Thunderstorm Wind,C,145,SAGINAW,DTX,28-JUN-05 18:15:00,EST,28-JUN-05 18:15:00,0,0,0,0,TRAINED SPOTTER,2005,6
33643,200506,29,1336,200506,29,1336,1192185,5460110,MICHIGAN,2005,Hail,C,49,GENESEE,DTX,29-JUN-05 13:36:00,EST,29-JUN-05 13:36:00,0,0,0,0,TRAINED SPOTTER,2005,6
33644,200506,29,1510,200506,29,1510,1192185,5460111,MICHIGAN,2005,Thunderstorm Wind,C,163,WAYNE,DTX,29-JUN-05 15:10:00,EST,29-JUN-05 15:10:00,0,0,0,0,BROADCAST MEDIA,2005,6
33649,200506,5,1930,200506,5,1930,1192171,5459819,MICHIGAN,2005,Thunderstorm Wind,C,87,LAPEER,DTX,05-JUN-05 19:30:00,EST,05-JUN-05 19:30:00,0,0,0,0,TRAINED SPOTTER,2005,6
33717,200506,9,1905,200506,9,1915,1192569,5459486,MICHIGAN,2005,Hail,C,45,EATON,GRR,09-JUN-05 19:05:00,EST,09-JUN-05 19:15:00,0,0,0,0,GENERAL PUBLIC,2005,6
33726,200506,14,1303,200506,14,1303,1192570,5459488,MICHIGAN,2005,Hail,C,81,KENT,GRR,14-JUN-05 13:03:00,EST,14-JUN-05 13:03:00,0,0,0,0,BROADCAST MEDIA,2005,6
33727,200506,14,1330,200506,14,1330,1192570,5459489,MICHIGAN,2005,Hail,C,117,MONTCALM,GRR,14-JUN-05 13:30:00,EST,14-JUN-05 13:30:00,0,0,0,0,LAW ENFORCEMENT,2005,6
33736,200506,5,1715,200506,5,1720,1192567,5459471,MICHIGAN,2005,Thunderstorm Wind,C,67,IONIA,GRR,05-JUN-05 17:15:00,EST,05-JUN-05 17:20:00,0,0,0,0,NWS STORM SURVEY,2005,6
33737,200506,8,125,200506,8,130,1192457,5459449,MICHIGAN,2005,Thunderstorm Wind,C,51,GLADWIN,APX,08-JUN-05 01:25:00,EST,08-JUN-05 01:30:00,0,0,0,0,NWS STORM SURVEY,2005,6
33738,200506,8,145,200506,8,145,1192457,5459450,MICHIGAN,2005,Thunderstorm Wind,C,7,ALPENA,APX,08-JUN-05 01:45:00,EST,08-JUN-05 01:45:00,0,0,0,0,TRAINED SPOTTER,2005,6
33792,200506,9,1850,200506,9,1850,1192177,5459911,MICHIGAN,2005,Thunderstorm Wind,C,145,SAGINAW,DTX,09-JUN-05 18:50:00,EST,09-JUN-05 18:50:00,0,0,0,0,TRAINED SPOTTER,2005,6
33793,200506,9,1748,200506,9,1748,1192177,5459912,MICHIGAN,2005,Hail,C,115,MONROE,DTX,09-JUN-05 17:48:00,EST,09-JUN-05 17:48:00,0,0,0,0,TRAINED SPOTTER,2005,6
33794,200506,9,1749,200506,9,1749,1192177,5459913,MICHIGAN,2005,Thunderstorm Wind,C,115,MONROE,DTX,09-JUN-05 17:49:00,EST,09-JUN-05 17:49:00,1,0,0,0,TRAINED SPOTTER,2005,6
33848,200506,28,1815,200506,28,1915,1192572,5459727,MICHIGAN,2005,Flash Flood,C,107,MECOSTA,GRR,28-JUN-05 18:15:00,EST,28-JUN-05 19:15:00,0,0,0,0,GENERAL PUBLIC,2005,6
33851,200506,5,1850,200506,5,1850,1192171,5459730,MICHIGAN,2005,Thunderstorm Wind,C,93,LIVINGSTON,DTX,05-JUN-05 18:50:00,EST,05-JUN-05 18:50:00,0,0,0,0,NWS EMPLOYEE(OFF DUTY),2005,6
33852,200506,5,1940,200506,5,1940,1192171,5459731,MICHIGAN,2005,Thunderstorm Wind,C,99,MACOMB,DTX,05-JUN-05 19:40:00,EST,05-JUN-05 19:40:00,0,0,0,0,TRAINED SPOTTER,2005,6
33854,200506,5,1545,200506,5,1545,1192171,5459640,MICHIGAN,2005,Hail,C,49,GENESEE,DTX,05-JUN-05 15:45:00,EST,05-JUN-05 15:45:00,0,0,0,0,TRAINED SPOTTER,2005,6
33901,200506,5,1517,200506,5,1517,1192171,5459564,MICHIGAN,2005,Thunderstorm Wind,C,111,MIDLAND,DTX,05-JUN-05 15:17:00,EST,05-JUN-05 15:17:00,0,0,0,0,EMERGENCY MANAGER,2005,6
33902,200506,5,1450,200506,5,1450,1192171,5459565,MICHIGAN,2005,Hail,C,17,BAY,DTX,05-JUN-05 14:50:00,EST,05-JUN-05 14:50:00,0,0,0,0,TRAINED SPOTTER,2005,6
33911,200506,5,1545,200506,5,1600,1192567,5460184,MICHIGAN,2005,Thunderstorm Wind,C,5,ALLEGAN,GRR,05-JUN-05 15:45:00,EST,05-JUN-05 16:00:00,0,0,0,0,TRAINED SPOTTER,2005,6
33919,200506,5,1853,200506,5,1853,1192171,5459734,MICHIGAN,2005,Thunderstorm Wind,C,125,OAKLAND,DTX,05-JUN-05 18:53:00,EST,05-JUN-05 18:53:00,0,0,0,0,TRAINED SPOTTER,2005,6
33920,200506,5,1858,200506,5,1858,1192171,5459735,MICHIGAN,2005,Thunderstorm Wind,C,161,WASHTENAW,DTX,05-JUN-05 18:58:00,EST,05-JUN-05 18:58:00,0,0,0,0,TRAINED SPOTTER,2005,6
33921,200506,5,1858,200506,5,1858,1192171,5459736,MICHIGAN,2005,Thunderstorm Wind,C,125,OAKLAND,DTX,05-JUN-05 18:58:00,EST,05-JUN-05 18:58:00,0,0,0,0,TRAINED SPOTTER,2005,6
34037,200506,5,1345,200506,5,1345,1192171,5459560,MICHIGAN,2005,Hail,C,17,BAY,DTX,05-JUN-05 13:45:00,EST,05-JUN-05 13:45:00,0,0,0,0,TRAINED SPOTTER,2005,6
34038,200506,5,1427,200506,5,1427,1192171,5459561,MICHIGAN,2005,Hail,C,111,MIDLAND,DTX,05-JUN-05 14:27:00,EST,05-JUN-05 14:27:00,0,0,0,0,TRAINED SPOTTER,2005,6
34043,200506,5,1500,200506,5,1500,1192171,5459563,MICHIGAN,2005,Thunderstorm Wind,C,63,HURON,DTX,05-JUN-05 15:00:00,EST,05-JUN-05 15:00:00,0,0,0,0,TRAINED SPOTTER,2005,6
34081,200506,8,1917,200506,8,1917,1192175,5459904,MICHIGAN,2005,Hail,C,99,MACOMB,DTX,08-JUN-05 19:17:00,EST,08-JUN-05 19:17:00,0,0,0,0,TRAINED SPOTTER,2005,6
34082,200506,8,330,200506,8,330,1192175,5459905,MICHIGAN,2005,Thunderstorm Wind,C,155,SHIAWASSEE,DTX,08-JUN-05 03:30:00,EST,08-JUN-05 03:30:00,0,0,0,0,EMERGENCY MANAGER,2005,6
34083,200506,8,1735,200506,8,1735,1192175,5459906,MICHIGAN,2005,Thunderstorm Wind,C,115,MONROE,DTX,08-JUN-05 17:35:00,EST,08-JUN-05 17:35:00,0,0,0,0,EMERGENCY MANAGER,2005,6
34084,200506,8,1917,200506,8,1917,1192175,5459907,MICHIGAN,2005,Hail,C,99,MACOMB,DTX,08-JUN-05 19:17:00,EST,08-JUN-05 19:17:00,0,0,0,0,TRAINED SPOTTER,2005,6
34085,200506,8,1923,200506,8,1923,1192175,5459908,MICHIGAN,2005,Hail,C,99,MACOMB,DTX,08-JUN-05 19:23:00,EST,08-JUN-05 19:23:00,0,0,0,0,TRAINED SPOTTER,2005,6
34086,200506,8,1940,200506,8,1940,1192175,5459909,MICHIGAN,2005,Thunderstorm Wind,C,99,MACOMB,DTX,08-JUN-05 19:40:00,EST,08-JUN-05 19:40:00,0,0,0,0,TRAINED SPOTTER,2005,6
34139,200506,5,1710,200506,5,1710,1192567,5459470,MICHIGAN,2005,Thunderstorm Wind,C,25,CALHOUN,GRR,05-JUN-05 17:10:00,EST,05-JUN-05 17:10:00,0,0,0,0,NWS STORM SURVEY,2005,6
34140,200506,8,220,200506,8,220,1192457,5459452,MICHIGAN,2005,Thunderstorm Wind,C,1,ALCONA,APX,08-JUN-05 02:20:00,EST,08-JUN-05 02:20:00,0,0,0,0,EMERGENCY MANAGER,2005,6
34141,200506,5,1307,200506,5,1307,1192458,5459453,MICHIGAN,2005,Hail,C,141,PRESQUE ISLE,APX,05-JUN-05 13:07:00,EST,05-JUN-05 13:07:00,0,0,0,0,TRAINED SPOTTER,2005,6
34142,200506,5,1420,200506,5,1420,1192458,5459454,MICHIGAN,2005,Thunderstorm Wind,C,119,MONTMORENCY,APX,05-JUN-05 14:20:00,EST,05-JUN-05 14:20:00,0,0,0,0,TRAINED SPOTTER,2005,6
34219,200506,5,1450,200506,5,1453,1192567,5460179,MICHIGAN,2005,Hail,C,81,KENT,GRR,05-JUN-05 14:50:00,EST,05-JUN-05 14:53:00,0,0,0,0,GENERAL PUBLIC,2005,6
34220,200506,5,1455,200506,5,1455,1192567,5460180,MICHIGAN,2005,Thunderstorm Wind,C,57,GRATIOT,GRR,05-JUN-05 14:55:00,EST,05-JUN-05 14:55:00,0,0,0,0,TRAINED SPOTTER,2005,6
34221,200506,5,1517,200506,5,1520,1192567,5460181,MICHIGAN,2005,Hail,C,81,KENT,GRR,05-JUN-05 15:17:00,EST,05-JUN-05 15:20:00,0,0,0,0,NWS EMPLOYEE(OFF DUTY),2005,6
34285,200506,5,1505,200506,5,1505,1192458,5459455,MICHIGAN,2005,Thunderstorm Wind,C,7,ALPENA,APX,05-JUN-05 15:05:00,EST,05-JUN-05 15:05:00,0,0,0,0,LAW ENFORCEMENT,2005,6
34287,200506,5,1813,200506,5,1813,1192171,5459644,MICHIGAN,2005,Thunderstorm Wind,C,49,GENESEE,DTX,05-JUN-05 18:13:00,EST,05-JUN-05 18:13:00,0,0,0,0,TRAINED SPOTTER,2005,6
34288,200506,5,1814,200506,5,1814,1192171,5459645,MICHIGAN,2005,Thunderstorm Wind,C,145,SAGINAW,DTX,05-JUN-05 18:14:00,EST,05-JUN-05 18:14:00,0,0,0,0,TRAINED SPOTTER,2005,6
34289,200506,5,1945,200506,5,1945,1192171,5459743,MICHIGAN,2005,Thunderstorm Wind,C,99,MACOMB,DTX,05-JUN-05 19:45:00,EST,05-JUN-05 19:45:00,0,0,0,0,TRAINED SPOTTER,2005,6
34290,200506,5,2035,200506,5,2035,1192171,5459744,MICHIGAN,2005,Thunderstorm Wind,C,147,ST. CLAIR,DTX,05-JUN-05 20:35:00,EST,05-JUN-05 20:35:00,0,0,0,0,TRAINED SPOTTER,2005,6
34291,200506,5,1916,200506,5,1916,1192171,5459745,MICHIGAN,2005,Thunderstorm Wind,C,125,OAKLAND,DTX,05-JUN-05 19:16:00,EST,05-JUN-05 19:16:00,0,0,0,0,TRAINED SPOTTER,2005,6
34320,200506,28,1305,200506,28,1305,1192462,5460236,MICHIGAN,2005,Thunderstorm Wind,C,143,ROSCOMMON,APX,28-JUN-05 13:05:00,EST,28-JUN-05 13:05:00,0,0,0,0,NEWSPAPER,2005,6
34321,200506,28,1240,200506,28,1240,1192462,5460237,MICHIGAN,2005,Thunderstorm Wind,C,143,ROSCOMMON,APX,28-JUN-05 12:40:00,EST,28-JUN-05 12:40:00,0,0,0,0,TRAINED SPOTTER,2005,6
34322,200506,28,1300,200506,28,1300,1192462,5460238,MICHIGAN,2005,Thunderstorm Wind,C,143,ROSCOMMON,APX,28-JUN-05 13:00:00,EST,28-JUN-05 13:00:00,0,0,0,0,NEWSPAPER,2005,6
34330,200506,5,1423,200506,5,1423,1192567,5460177,MICHIGAN,2005,Hail,C,57,GRATIOT,GRR,05-JUN-05 14:23:00,EST,05-JUN-05 14:23:00,0,0,0,0,GENERAL PUBLIC,2005,6
34347,200506,5,1920,200506,5,1920,1192171,5459827,MICHIGAN,2005,Thunderstorm Wind,C,151,SANILAC,DTX,05-JUN-05 19:20:00,EST,05-JUN-05 19:20:00,0,0,0,0,NEWSPAPER,2005,6
34443,200506,8,1900,200506,8,1900,1192180,5459151,MICHIGAN,2005,Lightning,C,125,OAKLAND,DTX,08-JUN-05 19:00:00,EST,08-JUN-05 19:00:00,1,0,0,0,NEWSPAPER,2005,6
34505,200506,10,1840,200506,10,1940,1192178,5459998,MICHIGAN,2005,Flash Flood,C,157,TUSCOLA,DTX,10-JUN-05 18:40:00,EST,10-JUN-05 19:40:00,0,0,0,0,EMERGENCY MANAGER,2005,6
34506,200506,10,1930,200506,10,1930,1192178,5459999,MICHIGAN,2005,Thunderstorm Wind,C,147,ST. CLAIR,DTX,10-JUN-05 19:30:00,EST,10-JUN-05 19:30:00,0,0,0,0,GENERAL PUBLIC,2005,6
34507,200506,10,1920,200506,10,1920,1192178,5460000,MICHIGAN,2005,Thunderstorm Wind,C,87,LAPEER,DTX,10-JUN-05 19:20:00,EST,10-JUN-05 19:20:00,0,0,0,0,TRAINED SPOTTER,2005,6
34509,200506,5,1350,200506,5,1355,1192567,5460176,MICHIGAN,2005,Thunderstorm Wind,C,67,IONIA,GRR,05-JUN-05 13:50:00,EST,05-JUN-05 13:55:00,0,0,0,0,TRAINED SPOTTER,2005,6
34520,200506,27,1615,200506,27,1615,1192461,5460152,MICHIGAN,2005,Thunderstorm Wind,C,9,ANTRIM,APX,27-JUN-05 16:15:00,EST,27-JUN-05 16:15:00,0,0,0,0,BROADCAST MEDIA,2005,6
34521,200506,27,1530,200506,27,1530,1192461,5460153,MICHIGAN,2005,Thunderstorm Wind,C,29,CHARLEVOIX,APX,27-JUN-05 15:30:00,EST,27-JUN-05 15:30:00,0,0,0,0,TRAINED SPOTTER,2005,6
34548,200506,30,1100,200506,30,1100,1192187,5460190,MICHIGAN,2005,Thunderstorm Wind,C,163,WAYNE,DTX,30-JUN-05 11:00:00,EST,30-JUN-05 11:00:00,0,0,0,0,TRAINED SPOTTER,2005,6
34559,200506,30,1103,200506,30,1103,1192187,5460191,MICHIGAN,2005,Thunderstorm Wind,C,163,WAYNE,DTX,30-JUN-05 11:03:00,EST,30-JUN-05 11:03:00,0,0,0,0,TRAINED SPOTTER,2005,6
34560,200506,30,1113,200506,30,1113,1192187,5460192,MICHIGAN,2005,Thunderstorm Wind,C,163,WAYNE,DTX,30-JUN-05 11:13:00,EST,30-JUN-05 11:13:00,0,0,0,0,TRAINED SPOTTER,2005,6
34561,200506,30,1838,200506,30,1838,1192187,5460193,MICHIGAN,2005,Thunderstorm Wind,C,91,LENAWEE,DTX,30-JUN-05 18:38:00,EST,30-JUN-05 18:38:00,0,0,0,0,LAW ENFORCEMENT,2005,6
34562,200506,30,1900,200506,30,1900,1192187,5460194,MICHIGAN,2005,Thunderstorm Wind,C,91,LENAWEE,DTX,30-JUN-05 19:00:00,EST,30-JUN-05 19:00:00,0,0,0,0,FIRE DEPT/RESCUE SQUAD,2005,6
34563,200506,30,1915,200506,30,1915,1192187,5460195,MICHIGAN,2005,Hail,C,91,LENAWEE,DTX,30-JUN-05 19:15:00,EST,30-JUN-05 19:15:00,0,0,0,0,GENERAL PUBLIC,2005,6
34564,200506,30,2043,200506,30,2043,1192187,5460196,MICHIGAN,2005,Thunderstorm Wind,C,161,WASHTENAW,DTX,30-JUN-05 20:43:00,EST,30-JUN-05 20:43:00,0,0,0,0,TRAINED SPOTTER,2005,6
34565,200506,8,1930,200506,8,1930,1192188,5460197,MICHIGAN,2005,Lightning,C,99,MACOMB,DTX,08-JUN-05 19:30:00,EST,08-JUN-05 19:30:00,0,0,0,0,NEWSPAPER,2005,6
34604,200506,14,1401,200506,14,1401,1192181,5459152,MICHIGAN,2005,Thunderstorm Wind,C,145,SAGINAW,DTX,14-JUN-05 14:01:00,EST,14-JUN-05 14:01:00,0,0,0,0,TRAINED SPOTTER,2005,6
34698,200506,5,1425,200506,5,1425,1192567,5460178,MICHIGAN,2005,Thunderstorm Wind,C,117,MONTCALM,GRR,05-JUN-05 14:25:00,EST,05-JUN-05 14:25:00,0,0,0,0,GENERAL PUBLIC,2005,6
34733,200506,8,1930,200506,8,1930,1192188,5460198,MICHIGAN,2005,Lightning,C,99,MACOMB,DTX,08-JUN-05 19:30:00,EST,08-JUN-05 19:30:00,0,0,0,0,NEWSPAPER,2005,6
34734,200506,28,1840,200506,28,1840,1192189,5460199,MICHIGAN,2005,Lightning,C,125,OAKLAND,DTX,28-JUN-05 18:40:00,EST,28-JUN-05 18:40:00,0,0,0,0,NEWSPAPER,2005,6
34802,200506,30,1825,200506,30,1825,1191361,5456980,MICHIGAN,2005,Thunderstorm Wind,C,59,HILLSDALE,IWX,30-JUN-05 18:25:00,EST,30-JUN-05 18:25:00,0,0,0,0,EMERGENCY MANAGER,2005,6
34810,200506,30,1000,200506,30,1000,1191360,5456974,MICHIGAN,2005,Thunderstorm Wind,C,59,HILLSDALE,IWX,30-JUN-05 10:00:00,EST,30-JUN-05 10:00:00,0,0,0,0,EMERGENCY MANAGER,2005,6
34811,200506,30,1657,200506,30,1657,1191361,5456975,MICHIGAN,2005,Hail,C,149,ST. JOSEPH,IWX,30-JUN-05 16:57:00,EST,30-JUN-05 16:57:00,0,0,0,0,LAW ENFORCEMENT,2005,6
34812,200506,30,1658,200506,30,1658,1191361,5456976,MICHIGAN,2005,Thunderstorm Wind,C,149,ST. JOSEPH,IWX,30-JUN-05 16:58:00,EST,30-JUN-05 16:58:00,0,0,0,0,LAW ENFORCEMENT,2005,6
34813,200506,30,1738,200506,30,1744,1191361,5456977,MICHIGAN,2005,Thunderstorm Wind,C,23,BRANCH,IWX,30-JUN-05 17:38:00,EST,30-JUN-05 17:44:00,0,0,0,0,LAW ENFORCEMENT,2005,6
34814,200506,30,1744,200506,30,1744,1191361,5456978,MICHIGAN,2005,Hail,C,23,BRANCH,IWX,30-JUN-05 17:44:00,EST,30-JUN-05 17:44:00,0,0,0,0,EMERGENCY MANAGER,2005,6
34815,200506,30,1745,200506,30,1745,1191361,5456979,MICHIGAN,2005,Thunderstorm Wind,C,59,HILLSDALE,IWX,30-JUN-05 17:45:00,EST,30-JUN-05 17:45:00,0,0,0,0,EMERGENCY MANAGER,2005,6
34862,200506,11,1856,200506,11,1856,1191232,5457242,MICHIGAN,2005,Thunderstorm Wind,C,109,MENOMINEE,MQT,11-JUN-05 18:56:00,CST,11-JUN-05 18:56:00,0,0,0,0,TRAINED SPOTTER,2005,6
34874,200506,9,2035,200506,9,2035,1192193,5460205,MICHIGAN,2005,Thunderstorm Wind,C,157,TUSCOLA,DTX,09-JUN-05 20:35:00,EST,09-JUN-05 20:35:00,0,0,0,0,EMERGENCY MANAGER,2005,6
35106,200506,14,1421,200506,14,1421,1192181,5459153,MICHIGAN,2005,Thunderstorm Wind,C,157,TUSCOLA,DTX,14-JUN-05 14:21:00,EST,14-JUN-05 14:21:00,0,0,0,0,TRAINED SPOTTER,2005,6
35114,200506,5,1600,200506,5,1600,1191213,5457178,MICHIGAN,2005,Thunderstorm Wind,C,53,GOGEBIC,MQT,05-JUN-05 16:00:00,CST,05-JUN-05 16:00:00,0,0,0,0,TRAINED SPOTTER,2005,6
35132,200506,5,1640,200506,5,1640,1191214,5457179,MICHIGAN,2005,Tornado,C,53,GOGEBIC,MQT,05-JUN-05 16:40:00,CST,05-JUN-05 16:40:00,0,0,0,0,GENERAL PUBLIC,2005,6
35133,200506,5,1755,200506,5,1755,1191215,5457180,MICHIGAN,2005,Hail,C,131,ONTONAGON,MQT,05-JUN-05 17:55:00,EST,05-JUN-05 17:55:00,0,0,0,0,TRAINED SPOTTER,2005,6
35134,200506,5,1812,200506,5,1812,1191216,5457181,MICHIGAN,2005,Hail,C,13,BARAGA,MQT,05-JUN-05 18:12:00,EST,05-JUN-05 18:12:00,0,0,0,0,TRAINED SPOTTER,2005,6
35135,200506,5,1812,200506,5,1812,1191217,5457182,MICHIGAN,2005,Thunderstorm Wind,C,13,BARAGA,MQT,05-JUN-05 18:12:00,EST,05-JUN-05 18:12:00,0,0,0,0,TRAINED SPOTTER,2005,6
35136,200506,5,1715,200506,5,1715,1191218,5457183,MICHIGAN,2005,Thunderstorm Wind,C,53,GOGEBIC,MQT,05-JUN-05 17:15:00,CST,05-JUN-05 17:15:00,0,0,0,0,LAW ENFORCEMENT,2005,6
35137,200506,5,1925,200506,5,1945,1191219,5457184,MICHIGAN,2005,Hail,C,103,MARQUETTE,MQT,05-JUN-05 19:25:00,EST,05-JUN-05 19:45:00,0,0,0,0,GENERAL PUBLIC,2005,6
35138,200506,5,2032,200506,5,2032,1191220,5457185,MICHIGAN,2005,Thunderstorm Wind,C,103,MARQUETTE,MQT,05-JUN-05 20:32:00,EST,05-JUN-05 20:32:00,0,0,0,0,TRAINED SPOTTER,2005,6
35228,200506,14,1452,200506,14,1452,1192181,5459154,MICHIGAN,2005,Thunderstorm Wind,C,111,MIDLAND,DTX,14-JUN-05 14:52:00,EST,14-JUN-05 14:52:00,0,0,0,0,LAW ENFORCEMENT,2005,6
35229,200506,14,1505,200506,14,1505,1192181,5459155,MICHIGAN,2005,Thunderstorm Wind,C,145,SAGINAW,DTX,14-JUN-05 15:05:00,EST,14-JUN-05 15:05:00,0,0,0,0,TRAINED SPOTTER,2005,6
35357,200507,20,1640,200507,20,1640,1196222,5470892,MICHIGAN,2005,Thunderstorm Wind,C,25,CALHOUN,GRR,20-JUL-05 16:40:00,EST,20-JUL-05 16:40:00,0,0,0,0,LAW ENFORCEMENT,2005,7
