,BEGIN_YEARMONTH,Day,BEGIN_TIME,END_YEARMONTH,END_DAY,END_TIME,EPISODE_ID,EVENT_ID,STATE,YEAR,EVENT_TYPE,CZ_TYPE,CZ_FIPS,CZ_NAME,WFO,BEGIN_DATE_TIME,CZ_TIMEZONE,END_DATE_TIME,INJURIES_DIRECT,INJURIES_INDIRECT,DEATHS_DIRECT,DEATHS_INDIRECT,SOURCE,Year,Month
33403,200606,10,400,200606,10,700,1215380,5521054,MICHIGAN,2006,Frost/Freeze,Z,7,LUCE,MQT,10-JUN-06 04:00:00,EST,10-JUN-06 07:00:00,0,0,0,0,"AWOS,ASOS,MESONET,ETC",2006,6
33404,200606,10,400,200606,10,700,1215380,5521055,MICHIGAN,2006,Frost/Freeze,Z,5,MARQUETTE,MQT,10-JUN-06 04:00:00,EST,10-JUN-06 07:00:00,0,0,0,0,"AWOS,ASOS,MESONET,ETC",2006,6
33405,200606,10,300,200606,10,700,1215380,5521056,MICHIGAN,2006,Frost/Freeze,Z,12,MENOMINEE,MQT,10-JUN-06 03:00:00,CST,10-JUN-06 07:00:00,0,0,0,0,"AWOS,ASOS,MESONET,ETC",2006,6
33406,200606,10,400,200606,10,700,1215380,5521057,MICHIGAN,2006,Frost/Freeze,Z,3,NORTHERN HOUGHTON,MQT,10-JUN-06 04:00:00,EST,10-JUN-06 07:00:00,0,0,0,0,TRAINED SPOTTER,2006,6
33524,200607,27,2048,200607,27,2048,1217393,5526354,MICHIGAN,2006,Thunderstorm Wind,C,93,LIVINGSTON,DTX,27-JUL-06 20:48:00,EST,27-JUL-06 20:48:00,0,0,0,0,DEPT OF HIGHWAYS,2006,7
33525,200607,27,2050,200607,27,2050,1217393,5526355,MICHIGAN,2006,Thunderstorm Wind,C,93,LIVINGSTON,DTX,27-JUL-06 20:50:00,EST,27-JUL-06 20:50:00,0,0,0,0,DEPT OF HIGHWAYS,2006,7
33530,200607,17,2230,200607,17,2230,1217388,5526361,MICHIGAN,2006,Thunderstorm Wind,C,147,ST. CLAIR,DTX,17-JUL-06 22:30:00,EST,17-JUL-06 22:30:00,0,0,0,0,TRAINED SPOTTER,2006,7
33566,200607,30,1115,200607,30,1115,1217263,5523364,MICHIGAN,2006,Thunderstorm Wind,C,47,EMMET,APX,30-JUL-06 11:15:00,EST,30-JUL-06 11:15:00,0,0,0,0,BROADCAST MEDIA,2006,7
33567,200607,31,729,200607,31,729,1217264,5523365,MICHIGAN,2006,Hail,C,33,CHIPPEWA,APX,31-JUL-06 07:29:00,EST,31-JUL-06 07:29:00,0,0,0,0,AMATEUR RADIO,2006,7
33568,200607,17,1157,200607,17,1157,1217265,5523366,MICHIGAN,2006,Thunderstorm Wind,C,33,CHIPPEWA,APX,17-JUL-06 11:57:00,EST,17-JUL-06 11:57:00,0,0,0,0,PARK/FOREST SERVICE,2006,7
33569,200607,17,1320,200607,17,1320,1217265,5523367,MICHIGAN,2006,Hail,C,97,MACKINAC,APX,17-JUL-06 13:20:00,EST,17-JUL-06 13:20:00,0,0,0,0,GENERAL PUBLIC,2006,7
33573,200607,9,1738,200607,9,1738,1217259,5523116,MICHIGAN,2006,Hail,C,69,IOSCO,APX,09-JUL-06 17:38:00,EST,09-JUL-06 17:38:00,0,0,0,0,GENERAL PUBLIC,2006,7
33574,200607,9,1738,200607,9,1738,1217259,5523117,MICHIGAN,2006,Thunderstorm Wind,C,69,IOSCO,APX,09-JUL-06 17:38:00,EST,09-JUL-06 17:38:00,0,0,0,0,GENERAL PUBLIC,2006,7
33575,200607,9,1825,200607,9,1825,1217259,5523118,MICHIGAN,2006,Hail,C,129,OGEMAW,APX,09-JUL-06 18:25:00,EST,09-JUL-06 18:25:00,0,0,0,0,TRAINED SPOTTER,2006,7
33584,200607,9,1430,200607,9,1430,1217259,5523113,MICHIGAN,2006,Hail,C,119,MONTMORENCY,APX,09-JUL-06 14:30:00,EST,09-JUL-06 14:30:00,0,0,0,0,TRAINED SPOTTER,2006,7
33585,200607,9,1516,200607,9,1516,1217259,5523114,MICHIGAN,2006,Thunderstorm Wind,C,7,ALPENA,APX,09-JUL-06 15:16:00,EST,09-JUL-06 15:16:00,0,0,0,0,LAW ENFORCEMENT,2006,7
33596,200606,21,445,200606,21,445,1213894,5518662,MICHIGAN,2006,Lightning,C,161,WASHTENAW,DTX,21-JUN-06 04:45:00,EST,21-JUN-06 04:45:00,0,0,0,0,NEWSPAPER,2006,6
33603,200607,17,1727,200607,17,1727,1217265,5522983,MICHIGAN,2006,Thunderstorm Wind,C,55,GRAND TRAVERSE,APX,17-JUL-06 17:27:00,EST,17-JUL-06 17:27:00,0,0,0,0,NEWSPAPER,2006,7
33835,200607,17,1730,200607,17,1900,1217265,5522335,MICHIGAN,2006,Flash Flood,C,39,CRAWFORD,APX,17-JUL-06 17:30:00,EST,17-JUL-06 19:00:00,0,0,0,0,EMERGENCY MANAGER,2006,7
33919,200607,17,1830,200607,17,1830,1217388,5526299,MICHIGAN,2006,Thunderstorm Wind,C,87,LAPEER,DTX,17-JUL-06 18:30:00,EST,17-JUL-06 18:30:00,0,0,0,0,TRAINED SPOTTER,2006,7
33988,200607,17,2151,200607,17,2151,1217388,5526309,MICHIGAN,2006,Thunderstorm Wind,C,125,OAKLAND,DTX,17-JUL-06 21:51:00,EST,17-JUL-06 21:51:00,0,0,0,0,LAW ENFORCEMENT,2006,7
34013,200607,29,1200,200607,31,2359,1217395,5526437,MICHIGAN,2006,Heat,Z,53,SAGINAW,DTX,29-JUL-06 12:00:00,EST,31-JUL-06 23:59:00,0,0,0,0,OFFICIAL NWS OBS.,2006,7
34061,200607,17,1815,200607,17,1815,1217388,5527569,MICHIGAN,2006,Thunderstorm Wind,C,157,TUSCOLA,DTX,17-JUL-06 18:15:00,EST,17-JUL-06 18:15:00,0,0,0,0,LAW ENFORCEMENT,2006,7
34087,200607,17,1715,200607,17,1715,1217265,5522327,MICHIGAN,2006,Thunderstorm Wind,C,39,CRAWFORD,APX,17-JUL-06 17:15:00,EST,17-JUL-06 17:15:00,0,0,0,0,TRAINED SPOTTER,2006,7
34088,200607,17,1717,200607,17,1717,1217265,5522328,MICHIGAN,2006,Thunderstorm Wind,C,55,GRAND TRAVERSE,APX,17-JUL-06 17:17:00,EST,17-JUL-06 17:17:00,0,0,0,0,"AWOS,ASOS,MESONET,ETC",2006,7
34089,200607,17,1718,200607,17,1718,1217265,5522329,MICHIGAN,2006,Thunderstorm Wind,C,19,BENZIE,APX,17-JUL-06 17:18:00,EST,17-JUL-06 17:18:00,0,0,0,0,TRAINED SPOTTER,2006,7
34157,200608,1,0,200608,2,1900,1220392,5531126,MICHIGAN,2006,Heat,Z,75,WASHTENAW,DTX,01-AUG-06 00:00:00,EST,02-AUG-06 19:00:00,0,0,0,0,OFFICIAL NWS OBS.,2006,8
34425,200607,30,1259,200607,30,1259,1217394,5526418,MICHIGAN,2006,Thunderstorm Wind,C,93,LIVINGSTON,DTX,30-JUL-06 12:59:00,EST,30-JUL-06 12:59:00,0,0,0,0,LAW ENFORCEMENT,2006,7
34426,200607,30,1310,200607,30,1310,1217394,5526419,MICHIGAN,2006,Thunderstorm Wind,C,93,LIVINGSTON,DTX,30-JUL-06 13:10:00,EST,30-JUL-06 13:10:00,0,0,0,0,LAW ENFORCEMENT,2006,7
34559,200607,17,2150,200607,17,2150,1217388,5526311,MICHIGAN,2006,Thunderstorm Wind,C,93,LIVINGSTON,DTX,17-JUL-06 21:50:00,EST,17-JUL-06 21:50:00,0,0,0,0,NEWSPAPER,2006,7
34566,200607,17,2235,200607,17,2235,1217388,5526312,MICHIGAN,2006,Thunderstorm Wind,C,91,LENAWEE,DTX,17-JUL-06 22:35:00,EST,17-JUL-06 22:35:00,0,0,0,0,LAW ENFORCEMENT,2006,7
34619,200607,17,1800,200607,17,1800,1217388,5522706,MICHIGAN,2006,Thunderstorm Wind,C,17,BAY,DTX,17-JUL-06 18:00:00,EST,17-JUL-06 18:00:00,0,0,0,0,LAW ENFORCEMENT,2006,7
34702,200607,30,1245,200607,30,1245,1217394,5526417,MICHIGAN,2006,Thunderstorm Wind,C,155,SHIAWASSEE,DTX,30-JUL-06 12:45:00,EST,30-JUL-06 12:45:00,0,0,0,0,LAW ENFORCEMENT,2006,7
34758,200607,17,1935,200607,17,1935,1217388,5526301,MICHIGAN,2006,Hail,C,145,SAGINAW,DTX,17-JUL-06 19:35:00,EST,17-JUL-06 19:35:00,0,0,0,0,GENERAL PUBLIC,2006,7
34808,200607,29,1200,200607,31,2359,1217395,5526440,MICHIGAN,2006,Heat,Z,63,ST. CLAIR,DTX,29-JUL-06 12:00:00,EST,31-JUL-06 23:59:00,0,0,0,0,OFFICIAL NWS OBS.,2006,7
34872,200607,17,1900,200607,17,1900,1217388,5526300,MICHIGAN,2006,Thunderstorm Wind,C,151,SANILAC,DTX,17-JUL-06 19:00:00,EST,17-JUL-06 19:00:00,0,0,0,0,LAW ENFORCEMENT,2006,7
34960,200607,30,1310,200607,30,1310,1217394,5526415,MICHIGAN,2006,Thunderstorm Wind,C,49,GENESEE,DTX,30-JUL-06 13:10:00,EST,30-JUL-06 13:10:00,0,0,0,0,TRAINED SPOTTER,2006,7
34961,200607,30,1305,200607,30,1305,1217394,5526416,MICHIGAN,2006,Thunderstorm Wind,C,93,LIVINGSTON,DTX,30-JUL-06 13:05:00,EST,30-JUL-06 13:05:00,0,0,0,0,LAW ENFORCEMENT,2006,7
35066,200607,17,1720,200607,17,1720,1217265,5522330,MICHIGAN,2006,Thunderstorm Wind,C,1,ALCONA,APX,17-JUL-06 17:20:00,EST,17-JUL-06 17:20:00,0,0,0,0,LAW ENFORCEMENT,2006,7
35068,200607,17,1730,200607,17,1730,1217265,5522334,MICHIGAN,2006,Thunderstorm Wind,C,69,IOSCO,APX,17-JUL-06 17:30:00,EST,17-JUL-06 17:30:00,0,0,0,0,TRAINED SPOTTER,2006,7
35069,200607,17,1720,200607,17,1727,1217265,5522331,MICHIGAN,2006,Thunderstorm Wind,C,55,GRAND TRAVERSE,APX,17-JUL-06 17:20:00,EST,17-JUL-06 17:27:00,0,0,0,0,NWS STORM SURVEY,2006,7
35113,200607,29,1200,200607,31,2359,1217395,5526441,MICHIGAN,2006,Heat,Z,54,TUSCOLA,DTX,29-JUL-06 12:00:00,EST,31-JUL-06 23:59:00,0,0,0,0,OFFICIAL NWS OBS.,2006,7
35160,200607,17,2245,200607,17,2245,1217388,5526313,MICHIGAN,2006,Thunderstorm Wind,C,115,MONROE,DTX,17-JUL-06 22:45:00,EST,17-JUL-06 22:45:00,0,0,0,0,TRAINED SPOTTER,2006,7
35161,200607,30,1310,200607,30,1310,1217394,5526420,MICHIGAN,2006,Thunderstorm Wind,C,93,LIVINGSTON,DTX,30-JUL-06 13:10:00,EST,30-JUL-06 13:10:00,0,0,0,0,LAW ENFORCEMENT,2006,7
35162,200607,30,1315,200607,30,1315,1217394,5526421,MICHIGAN,2006,Thunderstorm Wind,C,49,GENESEE,DTX,30-JUL-06 13:15:00,EST,30-JUL-06 13:15:00,0,0,0,0,TRAINED SPOTTER,2006,7
35163,200607,30,1315,200607,30,1315,1217394,5526422,MICHIGAN,2006,Thunderstorm Wind,C,49,GENESEE,DTX,30-JUL-06 13:15:00,EST,30-JUL-06 13:15:00,0,0,0,0,TRAINED SPOTTER,2006,7
35259,200607,17,1642,200607,17,1650,1217265,5522576,MICHIGAN,2006,Thunderstorm Wind,C,9,ANTRIM,APX,17-JUL-06 16:42:00,EST,17-JUL-06 16:50:00,0,0,0,0,NEWSPAPER,2006,7
35311,200607,29,1200,200607,31,2359,1217395,5526436,MICHIGAN,2006,Heat,Z,69,OAKLAND,DTX,29-JUL-06 12:00:00,EST,31-JUL-06 23:59:00,0,0,0,0,OFFICIAL NWS OBS.,2006,7
35312,200607,12,823,200607,12,823,1217403,5526512,MICHIGAN,2006,Lightning,C,115,MONROE,DTX,12-JUL-06 08:23:00,EST,12-JUL-06 08:23:00,0,0,0,0,NEWSPAPER,2006,7
35313,200607,12,1015,200607,12,1015,1217403,5526513,MICHIGAN,2006,Lightning,C,115,MONROE,DTX,12-JUL-06 10:15:00,EST,12-JUL-06 10:15:00,0,0,0,0,NEWSPAPER,2006,7
35314,200607,4,430,200607,4,430,1217404,5526514,MICHIGAN,2006,Thunderstorm Wind,C,147,ST. CLAIR,DTX,04-JUL-06 04:30:00,EST,04-JUL-06 04:30:00,0,0,0,0,NEWSPAPER,2006,7
35315,200607,9,2300,200607,9,2300,1217407,5526515,MICHIGAN,2006,Lightning,C,145,SAGINAW,DTX,09-JUL-06 23:00:00,EST,09-JUL-06 23:00:00,0,0,0,0,NEWSPAPER,2006,7
35317,200607,30,1354,200607,30,1354,1217394,5526425,MICHIGAN,2006,Thunderstorm Wind,C,157,TUSCOLA,DTX,30-JUL-06 13:54:00,EST,30-JUL-06 13:54:00,0,0,0,0,LAW ENFORCEMENT,2006,7
35318,200607,30,1445,200607,30,1445,1217394,5526426,MICHIGAN,2006,Thunderstorm Wind,C,147,ST. CLAIR,DTX,30-JUL-06 14:45:00,EST,30-JUL-06 14:45:00,0,0,0,0,TRAINED SPOTTER,2006,7
35319,200607,30,1315,200607,30,1315,1217394,5526423,MICHIGAN,2006,Thunderstorm Wind,C,49,GENESEE,DTX,30-JUL-06 13:15:00,EST,30-JUL-06 13:15:00,0,0,0,0,TRAINED SPOTTER,2006,7
35320,200607,30,1318,200607,30,1318,1217394,5526424,MICHIGAN,2006,Thunderstorm Wind,C,93,LIVINGSTON,DTX,30-JUL-06 13:18:00,EST,30-JUL-06 13:18:00,0,0,0,0,LAW ENFORCEMENT,2006,7
35321,200607,29,1200,200607,31,2359,1217395,5526427,MICHIGAN,2006,Heat,Z,48,BAY,DTX,29-JUL-06 12:00:00,EST,31-JUL-06 23:59:00,0,0,0,0,OFFICIAL NWS OBS.,2006,7
35328,200607,17,1850,200607,17,1850,1217388,5526315,MICHIGAN,2006,Thunderstorm Wind,C,63,HURON,DTX,17-JUL-06 18:50:00,EST,17-JUL-06 18:50:00,0,0,0,0,NEWSPAPER,2006,7
35329,200607,17,1740,200607,17,1740,1217388,5526316,MICHIGAN,2006,Thunderstorm Wind,C,145,SAGINAW,DTX,17-JUL-06 17:40:00,EST,17-JUL-06 17:40:00,0,0,0,0,NEWSPAPER,2006,7
35471,200607,29,1200,200607,31,2359,1217395,5526442,MICHIGAN,2006,Heat,Z,75,WASHTENAW,DTX,29-JUL-06 12:00:00,EST,31-JUL-06 23:59:00,0,0,0,0,OFFICIAL NWS OBS.,2006,7
35473,200607,29,1200,200607,31,2359,1217395,5526443,MICHIGAN,2006,Heat,Z,76,WAYNE,DTX,29-JUL-06 12:00:00,EST,31-JUL-06 23:59:00,25,0,0,0,OFFICIAL NWS OBS.,2006,7
35504,200607,17,1800,200607,17,1800,1217388,5526318,MICHIGAN,2006,Lightning,C,111,MIDLAND,DTX,17-JUL-06 18:00:00,EST,17-JUL-06 18:00:00,0,0,0,0,NEWSPAPER,2006,7
35505,200607,29,1200,200607,31,2359,1217395,5526428,MICHIGAN,2006,Heat,Z,61,GENESEE,DTX,29-JUL-06 12:00:00,EST,31-JUL-06 23:59:00,0,0,0,0,OFFICIAL NWS OBS.,2006,7
35507,200607,17,1740,200607,17,1740,1217388,5526317,MICHIGAN,2006,Thunderstorm Wind,C,145,SAGINAW,DTX,17-JUL-06 17:40:00,EST,17-JUL-06 17:40:00,0,0,0,0,NEWSPAPER,2006,7
35641,200607,17,2215,200607,17,2215,1217388,5526320,MICHIGAN,2006,Thunderstorm Wind,C,161,WASHTENAW,DTX,17-JUL-06 22:15:00,EST,17-JUL-06 22:15:00,0,0,0,0,NEWSPAPER,2006,7
35642,200607,29,1200,200607,31,2359,1217395,5526429,MICHIGAN,2006,Heat,Z,49,HURON,DTX,29-JUL-06 12:00:00,EST,31-JUL-06 23:59:00,0,0,0,0,OFFICIAL NWS OBS.,2006,7
35646,200607,17,1830,200607,17,1830,1217265,5522332,MICHIGAN,2006,Thunderstorm Wind,C,19,BENZIE,APX,17-JUL-06 18:30:00,EST,17-JUL-06 18:30:00,0,0,0,0,BROADCAST MEDIA,2006,7
35647,200607,17,1730,200607,17,1730,1217265,5522333,MICHIGAN,2006,Lightning,C,55,GRAND TRAVERSE,APX,17-JUL-06 17:30:00,EST,17-JUL-06 17:30:00,0,0,0,0,BROADCAST MEDIA,2006,7
35694,200607,29,1200,200607,31,2359,1217395,5526438,MICHIGAN,2006,Heat,Z,55,SANILAC,DTX,29-JUL-06 12:00:00,EST,31-JUL-06 23:59:00,0,0,0,0,OFFICIAL NWS OBS.,2006,7
35698,200607,29,1200,200607,31,2359,1217395,5526439,MICHIGAN,2006,Heat,Z,60,SHIAWASSEE,DTX,29-JUL-06 12:00:00,EST,31-JUL-06 23:59:00,0,0,0,0,OFFICIAL NWS OBS.,2006,7
35980,200607,14,1501,200607,14,1501,1217387,5522704,MICHIGAN,2006,Thunderstorm Wind,C,115,MONROE,DTX,14-JUL-06 15:01:00,EST,14-JUL-06 15:01:00,0,0,0,0,LAW ENFORCEMENT,2006,7
35981,200607,14,1455,200607,14,1455,1217387,5522705,MICHIGAN,2006,Thunderstorm Wind,C,115,MONROE,DTX,14-JUL-06 14:55:00,EST,14-JUL-06 14:55:00,0,0,0,0,BROADCAST MEDIA,2006,7
36009,200607,17,2357,200607,17,2357,1216294,5523651,MICHIGAN,2006,Thunderstorm Wind,C,77,KALAMAZOO,GRR,17-JUL-06 23:57:00,EST,17-JUL-06 23:57:00,0,0,0,0,AMATEUR RADIO,2006,7
36014,200607,27,1853,200607,27,1853,1216295,5523652,MICHIGAN,2006,Thunderstorm Wind,C,15,BARRY,GRR,27-JUL-06 18:53:00,EST,27-JUL-06 18:53:00,0,0,0,0,NWS STORM SURVEY,2006,7
36015,200607,27,1923,200607,27,1923,1216295,5523653,MICHIGAN,2006,Thunderstorm Wind,C,15,BARRY,GRR,27-JUL-06 19:23:00,EST,27-JUL-06 19:23:00,0,0,0,0,NWS STORM SURVEY,2006,7
36016,200607,30,1055,200607,30,1100,1216296,5523654,MICHIGAN,2006,Thunderstorm Wind,C,81,KENT,GRR,30-JUL-06 10:55:00,EST,30-JUL-06 11:00:00,0,0,0,0,GENERAL PUBLIC,2006,7
36034,200607,17,2310,200607,18,2313,1216294,5523569,MICHIGAN,2006,Thunderstorm Wind,C,5,ALLEGAN,GRR,17-JUL-06 23:10:00,EST,18-JUL-06 23:13:00,0,0,0,0,NWS STORM SURVEY,2006,7
36242,200607,17,1924,200607,17,1924,1217388,5526319,MICHIGAN,2006,Lightning,C,63,HURON,DTX,17-JUL-06 19:24:00,EST,17-JUL-06 19:24:00,0,0,0,0,NEWSPAPER,2006,7
36381,200607,29,1200,200607,31,2359,1217395,5526430,MICHIGAN,2006,Heat,Z,62,LAPEER,DTX,29-JUL-06 12:00:00,EST,31-JUL-06 23:59:00,0,0,0,0,OFFICIAL NWS OBS.,2006,7
36408,200607,29,1200,200607,31,2359,1217395,5526432,MICHIGAN,2006,Heat,Z,68,LIVINGSTON,DTX,29-JUL-06 12:00:00,EST,31-JUL-06 23:59:00,0,0,0,0,OFFICIAL NWS OBS.,2006,7
36459,200607,17,1905,200607,17,1915,1217388,5526298,MICHIGAN,2006,Thunderstorm Wind,C,63,HURON,DTX,17-JUL-06 19:05:00,EST,17-JUL-06 19:15:00,0,0,0,0,NWS STORM SURVEY,2006,7
36597,200607,17,2301,200607,17,2301,1217388,5526381,MICHIGAN,2006,Lightning,C,163,WAYNE,DTX,17-JUL-06 23:01:00,EST,17-JUL-06 23:01:00,1,0,1,0,BROADCAST MEDIA,2006,7
36598,200607,29,1200,200607,31,2359,1217395,5526435,MICHIGAN,2006,Heat,Z,83,MONROE,DTX,29-JUL-06 12:00:00,EST,31-JUL-06 23:59:00,0,0,0,0,OFFICIAL NWS OBS.,2006,7
36641,200607,17,2225,200607,17,2225,1217388,5526321,MICHIGAN,2006,Thunderstorm Wind,C,161,WASHTENAW,DTX,17-JUL-06 22:25:00,EST,17-JUL-06 22:25:00,0,0,0,0,NEWSPAPER,2006,7
36735,200607,18,100,200607,18,100,1217400,5526510,MICHIGAN,2006,Lightning,C,125,OAKLAND,DTX,18-JUL-06 01:00:00,EST,18-JUL-06 01:00:00,0,0,0,0,NEWSPAPER,2006,7
36736,200607,29,1300,200607,29,1300,1217401,5526511,MICHIGAN,2006,Thunderstorm Wind,C,151,SANILAC,DTX,29-JUL-06 13:00:00,EST,29-JUL-06 13:00:00,0,0,0,0,NEWSPAPER,2006,7
37190,200607,17,1915,200607,17,1915,1217388,5526314,MICHIGAN,2006,Thunderstorm Wind,C,151,SANILAC,DTX,17-JUL-06 19:15:00,EST,17-JUL-06 19:15:00,0,0,0,0,NEWSPAPER,2006,7
37234,200607,17,2230,200607,17,2230,1217388,5526322,MICHIGAN,2006,Thunderstorm Wind,C,161,WASHTENAW,DTX,17-JUL-06 22:30:00,EST,17-JUL-06 22:30:00,0,0,0,0,NEWSPAPER,2006,7
37236,200607,29,1200,200607,31,2359,1217395,5526431,MICHIGAN,2006,Heat,Z,82,LENAWEE,DTX,29-JUL-06 12:00:00,EST,31-JUL-06 23:59:00,0,0,0,0,OFFICIAL NWS OBS.,2006,7
37378,200607,29,1200,200607,31,2359,1217395,5526433,MICHIGAN,2006,Heat,Z,70,MACOMB,DTX,29-JUL-06 12:00:00,EST,31-JUL-06 23:59:00,0,0,0,0,OFFICIAL NWS OBS.,2006,7
37852,200607,9,1315,200607,9,1315,1215662,5519557,MICHIGAN,2006,Thunderstorm Wind,C,109,MENOMINEE,MQT,09-JUL-06 13:15:00,CST,09-JUL-06 13:15:00,0,0,0,0,AMATEUR RADIO,2006,7
37853,200607,15,2300,200607,15,2300,1215663,5519558,MICHIGAN,2006,Hail,C,83,KEWEENAW,MQT,15-JUL-06 23:00:00,EST,15-JUL-06 23:00:00,0,0,0,0,PARK/FOREST SERVICE,2006,7
37868,200607,16,435,200607,16,435,1215663,5519561,MICHIGAN,2006,Hail,C,61,HOUGHTON,MQT,16-JUL-06 04:35:00,EST,16-JUL-06 04:35:00,0,0,0,0,AMATEUR RADIO,2006,7
37869,200607,16,300,200607,16,300,1215663,5519559,MICHIGAN,2006,Thunderstorm Wind,C,61,HOUGHTON,MQT,16-JUL-06 03:00:00,EST,16-JUL-06 03:00:00,0,0,0,0,TRAINED SPOTTER,2006,7
37870,200607,16,428,200607,16,433,1215663,5519560,MICHIGAN,2006,Thunderstorm Wind,C,83,KEWEENAW,MQT,16-JUL-06 04:28:00,EST,16-JUL-06 04:33:00,0,0,0,0,GENERAL PUBLIC,2006,7
37915,200607,17,1630,200607,17,1630,1217265,5523378,MICHIGAN,2006,Hail,C,9,ANTRIM,APX,17-JUL-06 16:30:00,EST,17-JUL-06 16:30:00,0,0,0,0,TRAINED SPOTTER,2006,7
37916,200607,17,1623,200607,17,1623,1217265,5523379,MICHIGAN,2006,Hail,C,135,OSCODA,APX,17-JUL-06 16:23:00,EST,17-JUL-06 16:23:00,0,0,0,0,TRAINED SPOTTER,2006,7
37917,200607,17,1630,200607,17,1630,1217265,5523380,MICHIGAN,2006,Hail,C,7,ALPENA,APX,17-JUL-06 16:30:00,EST,17-JUL-06 16:30:00,0,0,0,0,LAW ENFORCEMENT,2006,7
37918,200607,17,1642,200607,17,1650,1217265,5523381,MICHIGAN,2006,Hail,C,9,ANTRIM,APX,17-JUL-06 16:42:00,EST,17-JUL-06 16:50:00,0,0,0,0,TRAINED SPOTTER,2006,7
38001,200607,16,300,200607,16,500,1215663,5519562,MICHIGAN,2006,Heavy Rain,C,61,HOUGHTON,MQT,16-JUL-06 03:00:00,EST,16-JUL-06 05:00:00,0,0,0,0,AMATEUR RADIO,2006,7
38003,200607,28,1800,200607,28,1800,1215666,5519650,MICHIGAN,2006,Thunderstorm Wind,C,61,HOUGHTON,MQT,28-JUL-06 18:00:00,EST,28-JUL-06 18:00:00,0,0,0,0,TRAINED SPOTTER,2006,7
38005,200607,28,1738,200607,28,1738,1215666,5519653,MICHIGAN,2006,Hail,C,53,GOGEBIC,MQT,28-JUL-06 17:38:00,CST,28-JUL-06 17:38:00,0,0,0,0,TRAINED SPOTTER,2006,7
38006,200607,28,1850,200607,28,1850,1215666,5519654,MICHIGAN,2006,Hail,C,131,ONTONAGON,MQT,28-JUL-06 18:50:00,EST,28-JUL-06 18:50:00,0,0,0,0,GENERAL PUBLIC,2006,7
38020,200607,17,1745,200607,17,1745,1217388,5526337,MICHIGAN,2006,Lightning,C,145,SAGINAW,DTX,17-JUL-06 17:45:00,EST,17-JUL-06 17:45:00,0,0,0,0,NEWSPAPER,2006,7
38028,200607,27,2052,200607,27,2052,1217393,5526356,MICHIGAN,2006,Thunderstorm Wind,C,93,LIVINGSTON,DTX,27-JUL-06 20:52:00,EST,27-JUL-06 20:52:00,0,0,0,0,DEPT OF HIGHWAYS,2006,7
38029,200607,27,2050,200607,27,2050,1217393,5526357,MICHIGAN,2006,Thunderstorm Wind,C,49,GENESEE,DTX,27-JUL-06 20:50:00,EST,27-JUL-06 20:50:00,0,0,0,0,NWS EMPLOYEE(OFF DUTY),2006,7
38030,200607,27,2045,200607,27,2045,1217393,5526358,MICHIGAN,2006,Thunderstorm Wind,C,49,GENESEE,DTX,27-JUL-06 20:45:00,EST,27-JUL-06 20:45:00,0,0,0,0,NWS EMPLOYEE(OFF DUTY),2006,7
38031,200607,30,1243,200607,30,1243,1217394,5526359,MICHIGAN,2006,Thunderstorm Wind,C,155,SHIAWASSEE,DTX,30-JUL-06 12:43:00,EST,30-JUL-06 12:43:00,0,0,0,0,LAW ENFORCEMENT,2006,7
38041,200607,30,1230,200607,30,1230,1217394,5526360,MICHIGAN,2006,Thunderstorm Wind,C,111,MIDLAND,DTX,30-JUL-06 12:30:00,EST,30-JUL-06 12:30:00,0,0,0,0,LAW ENFORCEMENT,2006,7
38049,200607,17,1645,200607,17,1645,1217265,5523382,MICHIGAN,2006,Thunderstorm Wind,C,1,ALCONA,APX,17-JUL-06 16:45:00,EST,17-JUL-06 16:45:00,0,0,0,0,LAW ENFORCEMENT,2006,7
38050,200607,17,1650,200607,17,1650,1217265,5523383,MICHIGAN,2006,Thunderstorm Wind,C,39,CRAWFORD,APX,17-JUL-06 16:50:00,EST,17-JUL-06 16:50:00,0,0,0,0,TRAINED SPOTTER,2006,7
38054,200607,17,1618,200607,17,1630,1217265,5523377,MICHIGAN,2006,Thunderstorm Wind,C,9,ANTRIM,APX,17-JUL-06 16:18:00,EST,17-JUL-06 16:30:00,0,0,0,0,BROADCAST MEDIA,2006,7
38055,200607,17,1700,200607,17,1700,1217265,5523384,MICHIGAN,2006,Thunderstorm Wind,C,79,KALKASKA,APX,17-JUL-06 17:00:00,EST,17-JUL-06 17:00:00,0,0,0,0,TRAINED SPOTTER,2006,7
38056,200607,17,1710,200607,17,1714,1217265,5523385,MICHIGAN,2006,Hail,C,39,CRAWFORD,APX,17-JUL-06 17:10:00,EST,17-JUL-06 17:14:00,0,0,0,0,TRAINED SPOTTER,2006,7
38121,200607,28,1825,200607,28,1825,1215666,5519651,MICHIGAN,2006,Hail,C,13,BARAGA,MQT,28-JUL-06 18:25:00,EST,28-JUL-06 18:25:00,0,0,0,0,TRAINED SPOTTER,2006,7
38128,200607,28,1851,200607,28,1851,1215666,5519655,MICHIGAN,2006,Hail,C,13,BARAGA,MQT,28-JUL-06 18:51:00,EST,28-JUL-06 18:51:00,0,0,0,0,TRAINED SPOTTER,2006,7
