,BEGIN_YEARMONTH,Day,BEGIN_TIME,END_YEARMONTH,END_DAY,END_TIME,EPISODE_ID,EVENT_ID,STATE,YEAR,EVENT_TYPE,CZ_TYPE,CZ_FIPS,CZ_NAME,WFO,BEGIN_DATE_TIME,CZ_TIMEZONE,END_DATE_TIME,INJURIES_DIRECT,INJURIES_INDIRECT,DEATHS_DIRECT,DEATHS_INDIRECT,Year,Month
21013,199606,17,1600,199606,17,1700,2039195,5561643,MICHIGAN,1996,Flash Flood,C,59,HILLSDALE,GRR,17-JUN-96 16:00:00,EST,17-JUN-96 17:00:00,0,0,0,0,1996,6
21014,199606,17,1510,199606,17,1600,2039196,5561644,MICHIGAN,1996,Flash Flood,C,149,ST. JOSEPH,GRR,17-JUN-96 15:10:00,EST,17-JUN-96 16:00:00,0,0,0,0,1996,6
21193,199607,8,1622,199607,8,1622,2042816,5558335,MICHIGAN,1996,Hail,C,137,OTSEGO,APX,08-JUL-96 16:22:00,EST,08-JUL-96 16:22:00,0,0,0,0,1996,7
21194,199607,8,1615,199607,8,1615,2042817,5558336,MICHIGAN,1996,Hail,C,79,KALKASKA,APX,08-JUL-96 16:15:00,EST,08-JUL-96 16:15:00,0,0,0,0,1996,7
21665,199605,9,1304,199605,9,1304,2034284,5555228,MICHIGAN,1996,Hail,C,125,OAKLAND,DTX,09-MAY-96 13:04:00,EST,09-MAY-96 13:04:00,0,0,0,0,1996,5
21666,199605,9,1310,199605,9,1310,2034285,5555229,MICHIGAN,1996,Hail,C,125,OAKLAND,DTX,09-MAY-96 13:10:00,EST,09-MAY-96 13:10:00,0,0,0,0,1996,5
21667,199605,9,1440,199605,9,1440,2034286,5555230,MICHIGAN,1996,Hail,C,125,OAKLAND,DTX,09-MAY-96 14:40:00,EST,09-MAY-96 14:40:00,0,0,0,0,1996,5
21668,199605,9,1458,199605,9,1458,2034287,5555231,MICHIGAN,1996,Hail,C,163,WAYNE,DTX,09-MAY-96 14:58:00,EST,09-MAY-96 14:58:00,0,0,0,0,1996,5
21669,199605,9,1530,199605,9,1530,2034288,5555232,MICHIGAN,1996,Hail,C,163,WAYNE,DTX,09-MAY-96 15:30:00,EST,09-MAY-96 15:30:00,0,0,0,0,1996,5
21670,199605,9,2000,199605,9,2200,2034289,5555233,MICHIGAN,1996,Flash Flood,C,91,LENAWEE,DTX,09-MAY-96 20:00:00,EST,09-MAY-96 22:00:00,0,0,0,0,1996,5
21671,199605,9,1715,199605,9,1715,2034290,5555234,MICHIGAN,1996,Hail,C,91,LENAWEE,DTX,09-MAY-96 17:15:00,EST,09-MAY-96 17:15:00,0,0,0,0,1996,5
21672,199605,9,1719,199605,9,1719,2034291,5555235,MICHIGAN,1996,Hail,C,91,LENAWEE,DTX,09-MAY-96 17:19:00,EST,09-MAY-96 17:19:00,0,0,0,0,1996,5
21673,199605,9,1730,199605,11,800,2034292,5555236,MICHIGAN,1996,Flood,Z,76,WAYNE,DTX,09-MAY-96 17:30:00,EST,11-MAY-96 08:00:00,0,0,0,0,1996,5
21786,199605,18,910,199605,18,910,2031810,5544004,MICHIGAN,1996,Hail,C,165,WEXFORD,APX,18-MAY-96 09:10:00,EST,18-MAY-96 09:10:00,0,0,0,0,1996,5
21787,199605,18,920,199605,18,920,2031811,5544005,MICHIGAN,1996,Hail,C,113,MISSAUKEE,APX,18-MAY-96 09:20:00,EST,18-MAY-96 09:20:00,0,0,0,0,1996,5
21802,199606,21,2251,199606,21,2251,2039203,5561814,MICHIGAN,1996,Thunderstorm Wind,C,81,KENT,GRR,21-JUN-96 22:51:00,EST,21-JUN-96 22:51:00,0,0,0,0,1996,6
21803,199606,21,2126,199606,21,2300,2039204,5561815,MICHIGAN,1996,Flash Flood,C,35,CLARE,GRR,21-JUN-96 21:26:00,EST,21-JUN-96 23:00:00,0,0,0,0,1996,6
21804,199606,21,2045,199606,21,2200,2039205,5561816,MICHIGAN,1996,Flash Flood,C,133,OSCEOLA,GRR,21-JUN-96 20:45:00,EST,21-JUN-96 22:00:00,0,0,0,0,1996,6
21805,199606,21,2152,199606,21,2152,2039206,5561817,MICHIGAN,1996,Thunderstorm Wind,C,117,MONTCALM,GRR,21-JUN-96 21:52:00,EST,21-JUN-96 21:52:00,0,0,0,0,1996,6
21852,199606,17,2330,199606,18,600,2039198,5561646,MICHIGAN,1996,Flash Flood,C,81,KENT,GRR,17-JUN-96 23:30:00,EST,18-JUN-96 06:00:00,0,0,0,0,1996,6
22377,199604,29,1800,199604,30,2359,2054682,5578730,MICHIGAN,1996,Winter Storm,Z,5,MARQUETTE,MQT,29-APR-96 18:00:00,EST,30-APR-96 23:59:00,0,0,0,0,1996,4
22658,199606,18,1200,199606,18,2200,2039200,5561648,MICHIGAN,1996,Flash Flood,C,139,OTTAWA,GRR,18-JUN-96 12:00:00,EST,18-JUN-96 22:00:00,0,0,0,0,1996,6
22659,199606,21,2026,199606,21,2135,2039201,5561649,MICHIGAN,1996,Tornado,C,73,ISABELLA,GRR,21-JUN-96 20:26:00,EST,21-JUN-96 21:35:00,0,0,0,0,1996,6
22660,199606,21,2015,199606,21,2015,2039202,5561650,MICHIGAN,1996,Hail,C,133,OSCEOLA,GRR,21-JUN-96 20:15:00,EST,21-JUN-96 20:15:00,0,0,0,0,1996,6
22820,199605,19,2021,199605,19,2021,2031823,5544185,MICHIGAN,1996,Hail,C,129,OGEMAW,APX,19-MAY-96 20:21:00,EST,19-MAY-96 20:21:00,0,0,0,0,1996,5
22821,199605,19,2118,199605,19,2118,2031824,5544186,MICHIGAN,1996,Thunderstorm Wind,C,1,ALCONA,APX,19-MAY-96 21:18:00,EST,19-MAY-96 21:18:00,0,0,0,0,1996,5
22822,199605,19,2120,199605,19,2120,2031825,5544187,MICHIGAN,1996,Hail,C,129,OGEMAW,APX,19-MAY-96 21:20:00,EST,19-MAY-96 21:20:00,0,0,0,0,1996,5
22828,199605,19,1835,199605,19,1835,2031815,5544176,MICHIGAN,1996,Thunderstorm Wind,C,9,ANTRIM,APX,19-MAY-96 18:35:00,EST,19-MAY-96 18:35:00,0,0,0,0,1996,5
22838,199605,19,1853,199605,19,1853,2031816,5544177,MICHIGAN,1996,Thunderstorm Wind,C,9,ANTRIM,APX,19-MAY-96 18:53:00,EST,19-MAY-96 18:53:00,0,0,0,0,1996,5
22839,199605,19,1905,199605,19,1905,2031817,5544178,MICHIGAN,1996,Thunderstorm Wind,C,137,OTSEGO,APX,19-MAY-96 19:05:00,EST,19-MAY-96 19:05:00,0,0,0,0,1996,5
22840,199605,19,1909,199605,19,1909,1004505,5544179,MICHIGAN,1996,Thunderstorm Wind,C,137,OTSEGO,APX,19-MAY-96 19:09:00,EST,19-MAY-96 19:09:00,0,0,0,0,1996,5
22841,199605,19,1923,199605,19,1923,2031818,5544180,MICHIGAN,1996,Hail,C,119,MONTMORENCY,APX,19-MAY-96 19:23:00,EST,19-MAY-96 19:23:00,0,0,0,0,1996,5
23000,199607,8,1549,199607,8,1549,2042810,5558329,MICHIGAN,1996,Hail,C,9,ANTRIM,APX,08-JUL-96 15:49:00,EST,08-JUL-96 15:49:00,0,0,0,0,1996,7
23060,199607,29,2000,199607,29,2000,2042602,5557367,MICHIGAN,1996,Hail,C,35,CLARE,GRR,29-JUL-96 20:00:00,EST,29-JUL-96 20:00:00,0,0,0,0,1996,7
23124,199607,7,1450,199607,7,1450,1016360,5558325,MICHIGAN,1996,Hail,C,69,IOSCO,APX,07-JUL-96 14:50:00,EST,07-JUL-96 14:50:00,0,0,0,0,1996,7
23125,199607,8,1322,199607,8,1322,2042807,5558326,MICHIGAN,1996,Hail,C,31,CHEBOYGAN,APX,08-JUL-96 13:22:00,EST,08-JUL-96 13:22:00,0,0,0,0,1996,7
23126,199607,8,1335,199607,8,1335,2042808,5558327,MICHIGAN,1996,Hail,C,141,PRESQUE ISLE,APX,08-JUL-96 13:35:00,EST,08-JUL-96 13:35:00,0,0,0,0,1996,7
23127,199607,8,1528,199607,8,1528,2042809,5558328,MICHIGAN,1996,Hail,C,97,MACKINAC,APX,08-JUL-96 15:28:00,EST,08-JUL-96 15:28:00,0,0,0,0,1996,7
23231,199605,10,800,199605,12,600,2034293,5555237,MICHIGAN,1996,Flood,Z,82,LENAWEE,DTX,10-MAY-96 08:00:00,EST,12-MAY-96 06:00:00,0,0,0,0,1996,5
23345,199606,17,1805,199606,18,600,2039197,5561645,MICHIGAN,1996,Flash Flood,C,159,VAN BUREN,GRR,17-JUN-96 18:05:00,EST,18-JUN-96 06:00:00,0,0,0,0,1996,6
23372,199607,24,1125,199607,24,1127,2042596,5557361,MICHIGAN,1996,Thunderstorm Wind,C,75,JACKSON,GRR,24-JUL-96 11:25:00,EST,24-JUL-96 11:27:00,0,0,0,0,1996,7
23373,199607,24,1155,199607,24,1155,2042598,5557363,MICHIGAN,1996,Thunderstorm Wind,C,75,JACKSON,GRR,24-JUL-96 11:55:00,EST,24-JUL-96 11:55:00,0,0,0,0,1996,7
23374,199607,24,1201,199607,24,1203,2042599,5557364,MICHIGAN,1996,Thunderstorm Wind,C,65,INGHAM,GRR,24-JUL-96 12:01:00,EST,24-JUL-96 12:03:00,0,0,0,0,1996,7
23375,199607,29,2000,199607,29,2000,2042600,5557365,MICHIGAN,1996,Thunderstorm Wind,C,35,CLARE,GRR,29-JUL-96 20:00:00,EST,29-JUL-96 20:00:00,0,0,0,0,1996,7
23376,199607,29,1945,199607,29,1945,2042601,5557366,MICHIGAN,1996,Hail,C,35,CLARE,GRR,29-JUL-96 19:45:00,EST,29-JUL-96 19:45:00,0,0,0,0,1996,7
23421,199607,8,2035,199607,8,2035,2039432,5559706,MICHIGAN,1996,Hail,C,147,ST. CLAIR,DTX,08-JUL-96 20:35:00,EST,08-JUL-96 20:35:00,0,0,0,0,1996,7
23422,199607,18,2245,199607,18,2245,2039433,5559707,MICHIGAN,1996,Thunderstorm Wind,C,87,LAPEER,DTX,18-JUL-96 22:45:00,EST,18-JUL-96 22:45:00,0,0,0,0,1996,7
23423,199607,18,2222,199607,18,2222,2039434,5559708,MICHIGAN,1996,Thunderstorm Wind,C,155,SHIAWASSEE,DTX,18-JUL-96 22:22:00,EST,18-JUL-96 22:22:00,0,0,0,0,1996,7
23424,199607,18,2320,199607,18,2320,2039435,5559709,MICHIGAN,1996,Thunderstorm Wind,C,125,OAKLAND,DTX,18-JUL-96 23:20:00,EST,18-JUL-96 23:20:00,0,0,0,0,1996,7
23425,199607,18,2355,199607,18,2355,2039436,5559710,MICHIGAN,1996,Thunderstorm Wind,C,147,ST. CLAIR,DTX,18-JUL-96 23:55:00,EST,18-JUL-96 23:55:00,0,0,0,0,1996,7
23426,199607,19,8,199607,19,8,1012702,5559711,MICHIGAN,1996,Thunderstorm Wind,C,49,GENESEE,DTX,19-JUL-96 00:08:00,EST,19-JUL-96 00:08:00,0,0,0,0,1996,7
23427,199607,19,15,199607,19,15,2039437,5559712,MICHIGAN,1996,Thunderstorm Wind,C,87,LAPEER,DTX,19-JUL-96 00:15:00,EST,19-JUL-96 00:15:00,0,0,0,0,1996,7
23428,199607,19,20,199607,19,20,2039438,5559713,MICHIGAN,1996,Thunderstorm Wind,C,125,OAKLAND,DTX,19-JUL-96 00:20:00,EST,19-JUL-96 00:20:00,0,0,0,0,1996,7
23429,199607,19,30,199607,19,30,2039439,5559714,MICHIGAN,1996,Thunderstorm Wind,C,87,LAPEER,DTX,19-JUL-96 00:30:00,EST,19-JUL-96 00:30:00,0,0,0,0,1996,7
23430,199607,19,50,199607,19,50,2039440,5559715,MICHIGAN,1996,Thunderstorm Wind,C,87,LAPEER,DTX,19-JUL-96 00:50:00,EST,19-JUL-96 00:50:00,0,0,0,0,1996,7
23431,199607,24,1145,199607,24,1145,2039441,5559716,MICHIGAN,1996,Thunderstorm Wind,C,93,LIVINGSTON,DTX,24-JUL-96 11:45:00,EST,24-JUL-96 11:45:00,0,0,0,0,1996,7
23466,199605,18,1045,199605,18,1045,2031812,5544006,MICHIGAN,1996,Hail,C,51,GLADWIN,APX,18-MAY-96 10:45:00,EST,18-MAY-96 10:45:00,0,0,0,0,1996,5
23467,199605,18,1120,199605,18,1120,2031813,5544007,MICHIGAN,1996,Hail,C,11,ARENAC,APX,18-MAY-96 11:20:00,EST,18-MAY-96 11:20:00,0,0,0,0,1996,5
23468,199605,19,455,199605,19,455,2031814,5544008,MICHIGAN,1996,Hail,C,129,OGEMAW,APX,19-MAY-96 04:55:00,EST,19-MAY-96 04:55:00,0,0,0,0,1996,5
23517,199607,24,1147,199607,24,1147,2039442,5559717,MICHIGAN,1996,Thunderstorm Wind,C,93,LIVINGSTON,DTX,24-JUL-96 11:47:00,EST,24-JUL-96 11:47:00,0,0,0,0,1996,7
23518,199607,24,1200,199607,24,1200,2039443,5559718,MICHIGAN,1996,Thunderstorm Wind,C,161,WASHTENAW,DTX,24-JUL-96 12:00:00,EST,24-JUL-96 12:00:00,0,0,0,0,1996,7
23844,199607,7,1503,199607,7,1503,2039421,5559693,MICHIGAN,1996,Hail,C,125,OAKLAND,DTX,07-JUL-96 15:03:00,EST,07-JUL-96 15:03:00,0,0,0,0,1996,7
23996,199604,29,1800,199604,30,2359,2054682,5578733,MICHIGAN,1996,Winter Storm,Z,10,IRON,MQT,29-APR-96 18:00:00,EST,30-APR-96 23:59:00,0,0,0,0,1996,4
24010,199605,19,1930,199605,19,1930,2031819,5544181,MICHIGAN,1996,Thunderstorm Wind,C,119,MONTMORENCY,APX,19-MAY-96 19:30:00,EST,19-MAY-96 19:30:00,0,0,0,0,1996,5
24011,199605,19,1954,199605,19,1954,2031820,5544182,MICHIGAN,1996,Thunderstorm Wind,C,143,ROSCOMMON,APX,19-MAY-96 19:54:00,EST,19-MAY-96 19:54:00,0,0,0,0,1996,5
24225,199607,18,100,199607,18,400,2042593,5557358,MICHIGAN,1996,Flash Flood,C,21,BERRIEN,GRR,18-JUL-96 01:00:00,EST,18-JUL-96 04:00:00,0,0,0,0,1996,7
24226,199607,23,1930,199607,23,1935,2042595,5557360,MICHIGAN,1996,Thunderstorm Wind,C,75,JACKSON,GRR,23-JUL-96 19:30:00,EST,23-JUL-96 19:35:00,0,0,0,0,1996,7
24341,199607,24,1235,199607,24,1235,2042823,5558342,MICHIGAN,1996,Hail,C,1,ALCONA,APX,24-JUL-96 12:35:00,EST,24-JUL-96 12:35:00,0,0,0,0,1996,7
24370,199607,8,2025,199607,8,2025,2039431,5559705,MICHIGAN,1996,Hail,C,99,MACOMB,DTX,08-JUL-96 20:25:00,EST,08-JUL-96 20:25:00,0,0,0,0,1996,7
24529,199604,12,1700,199604,13,1500,2054681,5578547,MICHIGAN,1996,Winter Storm,Z,4,BARAGA,MQT,12-APR-96 17:00:00,EST,13-APR-96 15:00:00,0,0,0,0,1996,4
24532,199605,19,2000,199605,19,2000,2031821,5544183,MICHIGAN,1996,Thunderstorm Wind,C,7,ALPENA,APX,19-MAY-96 20:00:00,EST,19-MAY-96 20:00:00,0,0,0,0,1996,5
24533,199605,19,2015,199605,19,2015,2031822,5544184,MICHIGAN,1996,Thunderstorm Wind,C,143,ROSCOMMON,APX,19-MAY-96 20:15:00,EST,19-MAY-96 20:15:00,0,0,0,0,1996,5
24685,199612,25,1700,199612,26,1900,2054679,5578542,MICHIGAN,1996,Heavy Snow,Z,25,BENZIE,APX,25-DEC-96 17:00:00,EST,26-DEC-96 19:00:00,0,0,0,0,1996,2
24686,199612,30,1700,199612,31,700,1029201,5578543,MICHIGAN,1996,Winter Storm,Z,18,PRESQUE ISLE,APX,30-DEC-96 17:00:00,EST,31-DEC-96 07:00:00,0,0,0,0,1996,2
24687,199612,30,1700,199612,31,700,2054680,5578544,MICHIGAN,1996,Winter Storm,Z,24,ALPENA,APX,30-DEC-96 17:00:00,EST,31-DEC-96 07:00:00,0,0,0,0,1996,2
24899,199611,10,100,199611,11,500,2053772,5581198,MICHIGAN,1996,Heavy Snow,Z,78,CASS,GRR,10-NOV-96 01:00:00,EST,11-NOV-96 05:00:00,0,0,0,0,1996,1
25273,199611,9,400,199611,14,1200,2053529,5582187,MICHIGAN,1996,Heavy Snow,Z,27,KALKASKA,APX,09-NOV-96 04:00:00,EST,14-NOV-96 12:00:00,0,0,0,0,1996,1
25415,199612,15,0,199612,15,1200,2054714,5575375,MICHIGAN,1996,Heavy Snow,Z,3,NORTHERN HOUGHTON,MQT,15-DEC-96 00:00:00,EST,15-DEC-96 12:00:00,0,0,0,0,1996,2
25464,199611,9,400,199611,14,1200,2053526,5582184,MICHIGAN,1996,Heavy Snow,Z,21,ANTRIM,APX,09-NOV-96 04:00:00,EST,14-NOV-96 12:00:00,0,0,0,0,1996,1
25571,199611,9,400,199611,14,1200,2053528,5582186,MICHIGAN,1996,Heavy Snow,Z,22,OTSEGO,APX,09-NOV-96 04:00:00,EST,14-NOV-96 12:00:00,0,0,0,0,1996,1
25600,199612,23,1900,199612,25,1500,2054712,5575370,MICHIGAN,1996,Heavy Snow,Z,7,LUCE,MQT,23-DEC-96 19:00:00,EST,25-DEC-96 15:00:00,0,0,0,0,1996,2
25619,199612,18,1200,199612,20,1600,2054314,5579118,MICHIGAN,1996,Heavy Snow,Z,71,VAN BUREN,GRR,18-DEC-96 12:00:00,EST,20-DEC-96 16:00:00,0,0,0,0,1996,2
25620,199612,24,700,199612,25,1100,2054315,5579119,MICHIGAN,1996,Heavy Snow,Z,56,OTTAWA,GRR,24-DEC-96 07:00:00,EST,25-DEC-96 11:00:00,0,0,0,0,1996,2
25621,199612,24,700,199612,25,1100,2054315,5579120,MICHIGAN,1996,Heavy Snow,Z,64,ALLEGAN,GRR,24-DEC-96 07:00:00,EST,25-DEC-96 11:00:00,0,0,0,0,1996,2
25622,199612,24,700,199612,25,1100,2054315,5579121,MICHIGAN,1996,Heavy Snow,Z,71,VAN BUREN,GRR,24-DEC-96 07:00:00,EST,25-DEC-96 11:00:00,0,0,0,0,1996,2
25623,199612,24,700,199612,25,1100,2054315,5579122,MICHIGAN,1996,Heavy Snow,Z,77,BERRIEN,GRR,24-DEC-96 07:00:00,EST,25-DEC-96 11:00:00,0,0,0,0,1996,2
25723,199612,18,0,199612,19,2000,1029236,5575363,MICHIGAN,1996,Heavy Snow,Z,4,BARAGA,MQT,18-DEC-96 00:00:00,EST,19-DEC-96 20:00:00,0,0,0,0,1996,2
26039,199612,18,0,199612,19,2000,1029236,5575364,MICHIGAN,1996,Heavy Snow,Z,9,GOGEBIC,MQT,18-DEC-96 00:00:00,EST,19-DEC-96 20:00:00,0,0,0,0,1996,2
26050,199612,23,1900,199612,25,1500,2054712,5575367,MICHIGAN,1996,Heavy Snow,Z,4,BARAGA,MQT,23-DEC-96 19:00:00,EST,25-DEC-96 15:00:00,0,0,0,0,1996,2
26051,199612,23,1900,199612,25,1500,2054712,5575368,MICHIGAN,1996,Heavy Snow,Z,5,MARQUETTE,MQT,23-DEC-96 19:00:00,EST,25-DEC-96 15:00:00,0,0,0,0,1996,2
26055,199612,30,700,199612,31,700,2054713,5575371,MICHIGAN,1996,Heavy Snow,Z,5,MARQUETTE,MQT,30-DEC-96 07:00:00,EST,31-DEC-96 07:00:00,0,0,0,0,1996,2
26056,199612,30,700,199612,31,700,2054713,5575372,MICHIGAN,1996,Heavy Snow,Z,4,BARAGA,MQT,30-DEC-96 07:00:00,EST,31-DEC-96 07:00:00,0,0,0,0,1996,2
26167,199612,15,0,199612,15,1200,2054714,5575376,MICHIGAN,1996,Heavy Snow,Z,4,BARAGA,MQT,15-DEC-96 00:00:00,EST,15-DEC-96 12:00:00,0,0,0,0,1996,2
26173,199612,23,1900,199612,25,1500,2054712,5575369,MICHIGAN,1996,Heavy Snow,Z,6,ALGER,MQT,23-DEC-96 19:00:00,EST,25-DEC-96 15:00:00,0,0,0,0,1996,2
26319,199612,24,1700,199612,25,1700,2054674,5578537,MICHIGAN,1996,Heavy Snow,Z,26,GRAND TRAVERSE,APX,24-DEC-96 17:00:00,EST,25-DEC-96 17:00:00,0,0,0,0,1996,2
26380,199612,24,700,199612,25,1100,2054315,5579273,MICHIGAN,1996,Heavy Snow,Z,78,CASS,GRR,24-DEC-96 07:00:00,EST,25-DEC-96 11:00:00,0,0,0,0,1996,2
26381,199612,25,1900,199612,26,1600,2054316,5579274,MICHIGAN,1996,Heavy Snow,Z,37,MASON,GRR,25-DEC-96 19:00:00,EST,26-DEC-96 16:00:00,0,0,0,0,1996,2
26472,199612,15,0,199612,15,1200,2054714,5575374,MICHIGAN,1996,Heavy Snow,Z,2,ONTONAGON,MQT,15-DEC-96 00:00:00,EST,15-DEC-96 12:00:00,0,0,0,0,1996,2
26499,199611,1,0,199611,2,1000,2054710,5578765,MICHIGAN,1996,Heavy Snow,Z,6,ALGER,MQT,01-NOV-96 00:00:00,EST,02-NOV-96 10:00:00,0,0,0,0,1996,1
26523,199612,15,0,199612,15,1200,2054714,5575377,MICHIGAN,1996,Heavy Snow,Z,9,GOGEBIC,MQT,15-DEC-96 00:00:00,EST,15-DEC-96 12:00:00,0,0,0,0,1996,2
26524,199612,15,0,199612,15,1200,2054714,5575378,MICHIGAN,1996,Heavy Snow,Z,10,IRON,MQT,15-DEC-96 00:00:00,EST,15-DEC-96 12:00:00,0,0,0,0,1996,2
26527,199612,15,0,199612,15,1200,2054714,5575373,MICHIGAN,1996,Heavy Snow,Z,1,KEWEENAW,MQT,15-DEC-96 00:00:00,EST,15-DEC-96 12:00:00,0,0,0,0,1996,2
26587,199612,25,1900,199612,26,1600,2054316,5579279,MICHIGAN,1996,Heavy Snow,Z,71,VAN BUREN,GRR,25-DEC-96 19:00:00,EST,26-DEC-96 16:00:00,0,0,0,0,1996,2
26619,199612,23,1200,199612,24,700,2054669,5578532,MICHIGAN,1996,Winter Storm,Z,8,CHIPPEWA,APX,23-DEC-96 12:00:00,EST,24-DEC-96 07:00:00,0,0,0,0,1996,2
26645,199612,18,300,199612,19,700,2054668,5578531,MICHIGAN,1996,Heavy Snow,Z,16,EMMET,APX,18-DEC-96 03:00:00,EST,19-DEC-96 07:00:00,0,0,0,0,1996,2
26785,199611,1,0,199611,2,1000,2054710,5578764,MICHIGAN,1996,Heavy Snow,Z,3,NORTHERN HOUGHTON,MQT,01-NOV-96 00:00:00,EST,02-NOV-96 10:00:00,0,0,0,0,1996,1
26851,199612,23,1200,199612,24,700,2054670,5578533,MICHIGAN,1996,Winter Storm,Z,15,MACKINAC,APX,23-DEC-96 12:00:00,EST,24-DEC-96 07:00:00,0,0,0,0,1996,2
26913,199612,23,1200,199612,24,700,2054671,5578534,MICHIGAN,1996,Winter Storm,Z,16,EMMET,APX,23-DEC-96 12:00:00,EST,24-DEC-96 07:00:00,0,0,0,0,1996,2
26914,199612,23,1200,199612,24,700,2054672,5578535,MICHIGAN,1996,Winter Storm,Z,19,CHARLEVOIX,APX,23-DEC-96 12:00:00,EST,24-DEC-96 07:00:00,0,0,0,0,1996,2
26915,199612,24,1700,199612,25,1700,2054673,5578536,MICHIGAN,1996,Heavy Snow,Z,21,ANTRIM,APX,24-DEC-96 17:00:00,EST,25-DEC-96 17:00:00,0,0,0,0,1996,2
27161,199612,24,1700,199612,25,1700,2054675,5578538,MICHIGAN,1996,Heavy Snow,Z,27,KALKASKA,APX,24-DEC-96 17:00:00,EST,25-DEC-96 17:00:00,0,0,0,0,1996,2
27189,199612,24,1700,199612,25,1700,2054676,5578539,MICHIGAN,1996,Heavy Snow,Z,33,MISSAUKEE,APX,24-DEC-96 17:00:00,EST,25-DEC-96 17:00:00,0,0,0,0,1996,2
27190,199612,25,1700,199612,26,1900,2054677,5578540,MICHIGAN,1996,Heavy Snow,Z,16,EMMET,APX,25-DEC-96 17:00:00,EST,26-DEC-96 19:00:00,0,0,0,0,1996,2
27236,199612,18,1200,199612,20,1600,2054314,5579114,MICHIGAN,1996,Heavy Snow,Z,56,OTTAWA,GRR,18-DEC-96 12:00:00,EST,20-DEC-96 16:00:00,0,0,0,0,1996,2
27302,199612,16,1200,199612,17,1200,2053394,5581346,MICHIGAN,1996,Heavy Snow,Z,75,WASHTENAW,DTX,16-DEC-96 12:00:00,EST,17-DEC-96 12:00:00,0,0,0,0,1996,2
27305,199611,10,100,199611,11,500,2053772,5581196,MICHIGAN,1996,Heavy Snow,Z,50,MUSKEGON,GRR,10-NOV-96 01:00:00,EST,11-NOV-96 05:00:00,0,0,0,0,1996,1
27306,199611,10,100,199611,11,500,2053772,5581197,MICHIGAN,1996,Heavy Snow,Z,72,KALAMAZOO,GRR,10-NOV-96 01:00:00,EST,11-NOV-96 05:00:00,0,0,0,0,1996,1
27343,199611,10,100,199611,11,500,2053772,5581192,MICHIGAN,1996,Heavy Snow,Z,37,MASON,GRR,10-NOV-96 01:00:00,EST,11-NOV-96 05:00:00,0,0,0,0,1996,1
27371,199610,30,0,199610,30,1800,2048950,5573340,MICHIGAN,1996,High Wind,Z,83,MONROE,DTX,30-OCT-96 00:00:00,EST,30-OCT-96 18:00:00,0,0,0,0,1996,0
27409,199612,23,1900,199612,25,1500,2054712,5575365,MICHIGAN,1996,Heavy Snow,Z,1,KEWEENAW,MQT,23-DEC-96 19:00:00,EST,25-DEC-96 15:00:00,0,0,0,0,1996,2
27591,199612,18,1200,199612,20,1600,2054314,5579115,MICHIGAN,1996,Heavy Snow,Z,50,MUSKEGON,GRR,18-DEC-96 12:00:00,EST,20-DEC-96 16:00:00,0,0,0,0,1996,2
27658,199612,16,1200,199612,17,1200,2053394,5581345,MICHIGAN,1996,Heavy Snow,Z,82,LENAWEE,DTX,16-DEC-96 12:00:00,EST,17-DEC-96 12:00:00,0,0,0,0,1996,2
27731,199611,10,100,199611,11,500,2053772,5581194,MICHIGAN,1996,Heavy Snow,Z,38,LAKE,GRR,10-NOV-96 01:00:00,EST,11-NOV-96 05:00:00,0,0,0,0,1996,1
27732,199611,10,100,199611,11,500,2053772,5581195,MICHIGAN,1996,Heavy Snow,Z,44,NEWAYGO,GRR,10-NOV-96 01:00:00,EST,11-NOV-96 05:00:00,0,0,0,0,1996,1
27806,199612,18,0,199612,19,2000,1029236,5578774,MICHIGAN,1996,Heavy Snow,Z,1,KEWEENAW,MQT,18-DEC-96 00:00:00,EST,19-DEC-96 20:00:00,0,0,0,0,1996,2
27982,199611,9,400,199611,14,1200,2053527,5582185,MICHIGAN,1996,Heavy Snow,Z,20,LEELANAU,APX,09-NOV-96 04:00:00,EST,14-NOV-96 12:00:00,0,0,0,0,1996,1
28039,199612,25,1900,199612,26,1600,2054316,5579275,MICHIGAN,1996,Heavy Snow,Z,43,OCEANA,GRR,25-DEC-96 19:00:00,EST,26-DEC-96 16:00:00,0,0,0,0,1996,2
28040,199612,25,1900,199612,26,1600,2054316,5579276,MICHIGAN,1996,Heavy Snow,Z,50,MUSKEGON,GRR,25-DEC-96 19:00:00,EST,26-DEC-96 16:00:00,0,0,0,0,1996,2
28041,199612,25,1900,199612,26,1600,2054316,5579277,MICHIGAN,1996,Heavy Snow,Z,56,OTTAWA,GRR,25-DEC-96 19:00:00,EST,26-DEC-96 16:00:00,0,0,0,0,1996,2
28042,199612,25,1900,199612,26,1600,2054316,5579278,MICHIGAN,1996,Heavy Snow,Z,64,ALLEGAN,GRR,25-DEC-96 19:00:00,EST,26-DEC-96 16:00:00,0,0,0,0,1996,2
28186,199611,9,2200,199611,12,1100,2053771,5581191,MICHIGAN,1996,Heavy Snow,Z,77,BERRIEN,GRR,09-NOV-96 22:00:00,EST,12-NOV-96 11:00:00,0,0,0,0,1996,1
28188,199611,1,400,199611,2,1200,1027948,5582182,MICHIGAN,1996,Heavy Snow,Z,8,CHIPPEWA,APX,01-NOV-96 04:00:00,EST,02-NOV-96 12:00:00,0,0,0,0,1996,1
