,BEGIN_YEARMONTH,Day,BEGIN_TIME,END_YEARMONTH,END_DAY,END_TIME,EPISODE_ID,EVENT_ID,STATE,YEAR,EVENT_TYPE,CZ_TYPE,CZ_FIPS,CZ_NAME,WFO,BEGIN_DATE_TIME,CZ_TIMEZONE,END_DATE_TIME,INJURIES_DIRECT,INJURIES_INDIRECT,DEATHS_DIRECT,DEATHS_INDIRECT,SOURCE,Year,Month
40985,200012,11,600,200012,12,200,1105601,5168195,MICHIGAN,2000,Winter Storm,Z,50,MUSKEGON,GRR,11-DEC-00 06:00:00,EST,12-DEC-00 02:00:00,0,0,0,0,NWS STORM SURVEY,2000,2
41104,200007,27,2000,200007,27,2000,1099477,5163824,MICHIGAN,2000,Lightning,C,87,LAPEER,DTX,27-JUL-00 20:00:00,EST,27-JUL-00 20:00:00,0,0,0,0,NEWSPAPER,2000,7
41169,200007,27,2045,200007,27,2045,1099477,5163825,MICHIGAN,2000,Lightning,C,151,SANILAC,DTX,27-JUL-00 20:45:00,EST,27-JUL-00 20:45:00,0,0,0,0,NEWSPAPER,2000,7
41170,200007,28,310,200007,28,310,1099478,5163826,MICHIGAN,2000,Hail,C,49,GENESEE,DTX,28-JUL-00 03:10:00,EST,28-JUL-00 03:10:00,0,0,0,0,TRAINED SPOTTER,2000,7
41829,200012,21,1600,200012,22,1600,1105284,5168877,MICHIGAN,2000,Heavy Snow,Z,2,ONTONAGON,MQT,21-DEC-00 16:00:00,EST,22-DEC-00 16:00:00,0,0,0,0,TRAINED SPOTTER,2000,2
41830,200012,21,1600,200012,22,1100,1105284,5168878,MICHIGAN,2000,Heavy Snow,Z,9,GOGEBIC,MQT,21-DEC-00 16:00:00,EST,22-DEC-00 11:00:00,0,0,0,0,TRAINED SPOTTER,2000,2
41834,200007,1,2015,200007,1,2015,1098930,5165324,MICHIGAN,2000,Hail,C,13,BARAGA,MQT,01-JUL-00 20:15:00,EST,01-JUL-00 20:15:00,0,0,0,0,TRAINED SPOTTER,2000,7
41835,200007,1,2115,200007,1,2115,1098930,5165325,MICHIGAN,2000,Hail,C,53,GOGEBIC,MQT,01-JUL-00 21:15:00,EST,01-JUL-00 21:15:00,0,0,0,0,LAW ENFORCEMENT,2000,7
41836,200007,1,2115,200007,1,2115,1098930,5165326,MICHIGAN,2000,Thunderstorm Wind,C,53,GOGEBIC,MQT,01-JUL-00 21:15:00,EST,01-JUL-00 21:15:00,0,0,0,0,LAW ENFORCEMENT,2000,7
41837,200007,1,2130,200007,1,2130,1098930,5165327,MICHIGAN,2000,Hail,C,53,GOGEBIC,MQT,01-JUL-00 21:30:00,EST,01-JUL-00 21:30:00,0,0,0,0,PARK/FOREST SERVICE,2000,7
41838,200007,1,2145,200007,1,2145,1098930,5165328,MICHIGAN,2000,Thunderstorm Wind,C,53,GOGEBIC,MQT,01-JUL-00 21:45:00,EST,01-JUL-00 21:45:00,0,0,0,0,TRAINED SPOTTER,2000,7
41839,200007,13,1235,200007,13,1235,1098931,5165329,MICHIGAN,2000,Hail,C,153,SCHOOLCRAFT,MQT,13-JUL-00 12:35:00,EST,13-JUL-00 12:35:00,0,0,0,0,TRAINED SPOTTER,2000,7
41840,200007,13,1300,200007,13,1300,1098931,5165330,MICHIGAN,2000,Hail,C,153,SCHOOLCRAFT,MQT,13-JUL-00 13:00:00,EST,13-JUL-00 13:00:00,0,0,0,0,TRAINED SPOTTER,2000,7
41916,200012,16,2200,200012,17,1000,1105603,5168689,MICHIGAN,2000,Heavy Snow,Z,59,CLINTON,GRR,16-DEC-00 22:00:00,EST,17-DEC-00 10:00:00,0,0,0,0,NWS STORM SURVEY,2000,2
41981,200005,26,1830,200005,26,1940,1103590,5161740,MICHIGAN,2000,Flood,Z,73,CALHOUN,GRR,26-MAY-00 18:30:00,EST,26-MAY-00 19:40:00,0,0,0,0,LAW ENFORCEMENT,2000,5
42034,200007,14,1343,200007,14,1343,1099476,5163463,MICHIGAN,2000,Thunderstorm Wind,C,147,ST. CLAIR,DTX,14-JUL-00 13:43:00,EST,14-JUL-00 13:43:00,0,0,0,0,TRAINED SPOTTER,2000,7
42037,200007,14,1545,200007,14,1545,1099476,5163468,MICHIGAN,2000,Hail,C,125,OAKLAND,DTX,14-JUL-00 15:45:00,EST,14-JUL-00 15:45:00,0,0,0,0,GENERAL PUBLIC,2000,7
42042,200011,22,600,200011,22,800,1104684,5167078,MICHIGAN,2000,Heavy Snow,Z,22,OTSEGO,APX,22-NOV-00 06:00:00,EST,22-NOV-00 08:00:00,0,0,0,0,TRAINED SPOTTER,2000,1
42060,200007,29,1130,200007,29,1530,1099480,5162513,MICHIGAN,2000,Flash Flood,C,163,WAYNE,DTX,29-JUL-00 11:30:00,EST,29-JUL-00 15:30:00,0,0,0,0,LAW ENFORCEMENT,2000,7
42108,200011,18,1030,200011,19,1200,1104680,5167063,MICHIGAN,2000,Heavy Snow,Z,16,EMMET,APX,18-NOV-00 10:30:00,EST,19-NOV-00 12:00:00,0,0,0,0,TRAINED SPOTTER,2000,1
42123,200007,14,1454,200007,14,1454,1099476,5163474,MICHIGAN,2000,Thunderstorm Wind,C,157,TUSCOLA,DTX,14-JUL-00 14:54:00,EST,14-JUL-00 14:54:00,0,0,0,0,LAW ENFORCEMENT,2000,7
42212,200007,14,1700,200007,14,1700,1099476,5163458,MICHIGAN,2000,Thunderstorm Wind,C,49,GENESEE,DTX,14-JUL-00 17:00:00,EST,14-JUL-00 17:00:00,0,0,0,0,NWS STORM SURVEY,2000,7
42325,200009,11,1338,200009,11,1338,1103593,5161842,MICHIGAN,2000,Thunderstorm Wind,C,159,VAN BUREN,GRR,11-SEP-00 13:38:00,EST,11-SEP-00 13:38:00,0,0,0,0,LAW ENFORCEMENT,2000,9
42466,200011,18,1030,200011,19,1200,1104680,5167064,MICHIGAN,2000,Heavy Snow,Z,17,CHEBOYGAN,APX,18-NOV-00 10:30:00,EST,19-NOV-00 12:00:00,0,0,0,0,TRAINED SPOTTER,2000,1
42467,200011,20,100,200011,21,1800,1104681,5167065,MICHIGAN,2000,Heavy Snow,Z,25,BENZIE,APX,20-NOV-00 01:00:00,EST,21-NOV-00 18:00:00,0,0,0,0,TRAINED SPOTTER,2000,1
42468,200011,20,100,200011,21,1800,1104681,5167066,MICHIGAN,2000,Heavy Snow,Z,26,GRAND TRAVERSE,APX,20-NOV-00 01:00:00,EST,21-NOV-00 18:00:00,0,0,0,0,TRAINED SPOTTER,2000,1
42469,200011,20,300,200011,21,1800,1104681,5167067,MICHIGAN,2000,Heavy Snow,Z,20,LEELANAU,APX,20-NOV-00 03:00:00,EST,21-NOV-00 18:00:00,0,0,0,0,TRAINED SPOTTER,2000,1
42470,200011,20,300,200011,21,1800,1104681,5167068,MICHIGAN,2000,Heavy Snow,Z,31,MANISTEE,APX,20-NOV-00 03:00:00,EST,21-NOV-00 18:00:00,0,0,0,0,TRAINED SPOTTER,2000,1
42471,200011,20,300,200011,21,1800,1104681,5167069,MICHIGAN,2000,Heavy Snow,Z,32,WEXFORD,APX,20-NOV-00 03:00:00,EST,21-NOV-00 18:00:00,0,0,0,0,TRAINED SPOTTER,2000,1
42472,200011,20,1400,200011,21,600,1104682,5167070,MICHIGAN,2000,Heavy Snow,Z,21,ANTRIM,APX,20-NOV-00 14:00:00,EST,21-NOV-00 06:00:00,0,0,0,0,TRAINED SPOTTER,2000,1
42474,200011,20,1400,200011,21,600,1104682,5167071,MICHIGAN,2000,Heavy Snow,Z,27,KALKASKA,APX,20-NOV-00 14:00:00,EST,21-NOV-00 06:00:00,0,0,0,0,TRAINED SPOTTER,2000,1
42475,200011,20,2200,200011,21,600,1104682,5167072,MICHIGAN,2000,Heavy Snow,Z,33,MISSAUKEE,APX,20-NOV-00 22:00:00,EST,21-NOV-00 06:00:00,0,0,0,0,TRAINED SPOTTER,2000,1
42476,200011,21,1400,200011,22,600,1104683,5167073,MICHIGAN,2000,Heavy Snow,Z,21,ANTRIM,APX,21-NOV-00 14:00:00,EST,22-NOV-00 06:00:00,0,0,0,0,TRAINED SPOTTER,2000,1
42477,200011,21,2100,200011,22,600,1104683,5167074,MICHIGAN,2000,Heavy Snow,Z,17,CHEBOYGAN,APX,21-NOV-00 21:00:00,EST,22-NOV-00 06:00:00,0,0,0,0,TRAINED SPOTTER,2000,1
42478,200011,21,2100,200011,22,600,1104683,5167075,MICHIGAN,2000,Heavy Snow,Z,8,CHIPPEWA,APX,21-NOV-00 21:00:00,EST,22-NOV-00 06:00:00,0,0,0,0,TRAINED SPOTTER,2000,1
42479,200011,21,1400,200011,22,600,1104683,5167076,MICHIGAN,2000,Heavy Snow,Z,27,KALKASKA,APX,21-NOV-00 14:00:00,EST,22-NOV-00 06:00:00,0,0,0,0,TRAINED SPOTTER,2000,1
42488,200009,11,1325,200009,11,1344,1103593,5161841,MICHIGAN,2000,Thunderstorm Wind,C,77,KALAMAZOO,GRR,11-SEP-00 13:25:00,EST,11-SEP-00 13:44:00,0,0,0,0,NWS STORM SURVEY,2000,9
42537,200010,6,600,200010,7,1600,1103762,5162353,MICHIGAN,2000,Heavy Snow,Z,2,ONTONAGON,MQT,06-OCT-00 06:00:00,EST,07-OCT-00 16:00:00,0,0,0,0,TRAINED SPOTTER,2000,0
42586,200012,11,800,200012,12,1400,1104430,5161939,MICHIGAN,2000,Heavy Snow,Z,77,BERRIEN,IWX,11-DEC-00 08:00:00,EST,12-DEC-00 14:00:00,0,0,0,0,TRAINED SPOTTER,2000,2
42622,200007,28,1636,200007,28,1830,1099479,5163841,MICHIGAN,2000,Flash Flood,C,161,WASHTENAW,DTX,28-JUL-00 16:36:00,EST,28-JUL-00 18:30:00,0,0,0,0,TRAINED SPOTTER,2000,7
42623,200007,28,1830,200007,29,30,1099479,5163842,MICHIGAN,2000,Flash Flood,C,163,WAYNE,DTX,28-JUL-00 18:30:00,EST,29-JUL-00 00:30:00,0,0,0,0,LAW ENFORCEMENT,2000,7
42624,200007,28,1910,200007,28,2115,1099479,5163843,MICHIGAN,2000,Flash Flood,C,99,MACOMB,DTX,28-JUL-00 19:10:00,EST,28-JUL-00 21:15:00,0,0,0,0,LAW ENFORCEMENT,2000,7
42625,200007,28,1825,200007,28,2115,1099479,5163844,MICHIGAN,2000,Flash Flood,C,125,OAKLAND,DTX,28-JUL-00 18:25:00,EST,28-JUL-00 21:15:00,0,0,0,0,TRAINED SPOTTER,2000,7
42626,200007,28,1835,200007,28,2115,1099479,5163845,MICHIGAN,2000,Flash Flood,C,87,LAPEER,DTX,28-JUL-00 18:35:00,EST,28-JUL-00 21:15:00,0,0,0,0,TRAINED SPOTTER,2000,7
42630,200007,29,748,200007,29,1015,1099480,5162511,MICHIGAN,2000,Flash Flood,C,49,GENESEE,DTX,29-JUL-00 07:48:00,EST,29-JUL-00 10:15:00,0,0,0,0,LAW ENFORCEMENT,2000,7
42648,200007,14,1400,200007,14,1400,1099476,5163464,MICHIGAN,2000,Hail,C,147,ST. CLAIR,DTX,14-JUL-00 14:00:00,EST,14-JUL-00 14:00:00,0,0,0,0,BROADCAST MEDIA,2000,7
42683,200007,29,1130,200007,29,1430,1099480,5162512,MICHIGAN,2000,Flash Flood,C,99,MACOMB,DTX,29-JUL-00 11:30:00,EST,29-JUL-00 14:30:00,0,0,0,0,LAW ENFORCEMENT,2000,7
42936,200012,11,800,200012,12,1400,1104430,5161942,MICHIGAN,2000,Heavy Snow,Z,81,HILLSDALE,IWX,11-DEC-00 08:00:00,EST,12-DEC-00 14:00:00,0,0,0,0,TRAINED SPOTTER,2000,2
43015,200007,14,1653,200007,14,1655,1099476,5163457,MICHIGAN,2000,Hail,C,49,GENESEE,DTX,14-JUL-00 16:53:00,EST,14-JUL-00 16:55:00,0,0,0,0,TRAINED SPOTTER,2000,7
43041,200009,1,1900,200009,1,1900,1103591,5161839,MICHIGAN,2000,Thunderstorm Wind,C,35,CLARE,GRR,01-SEP-00 19:00:00,EST,01-SEP-00 19:00:00,0,0,0,0,LAW ENFORCEMENT,2000,9
43042,200009,3,749,200009,3,815,1103592,5161840,MICHIGAN,2000,Thunderstorm Wind,C,5,ALLEGAN,GRR,03-SEP-00 07:49:00,EST,03-SEP-00 08:15:00,0,0,0,0,LAW ENFORCEMENT,2000,9
43070,200012,11,800,200012,12,1400,1104430,5161943,MICHIGAN,2000,Heavy Snow,Z,79,ST. JOSEPH,IWX,11-DEC-00 08:00:00,EST,12-DEC-00 14:00:00,0,0,0,0,TRAINED SPOTTER,2000,2
43086,200009,11,2236,200009,11,2236,1103593,5162224,MICHIGAN,2000,Thunderstorm Wind,C,105,MASON,GRR,11-SEP-00 22:36:00,EST,11-SEP-00 22:36:00,0,0,0,0,LAW ENFORCEMENT,2000,9
43123,200007,14,1454,200007,14,1454,1099476,5163473,MICHIGAN,2000,Hail,C,161,WASHTENAW,DTX,14-JUL-00 14:54:00,EST,14-JUL-00 14:54:00,0,0,0,0,TRAINED SPOTTER,2000,7
43149,200007,27,1838,200007,27,1838,1099477,5163560,MICHIGAN,2000,Hail,C,145,SAGINAW,DTX,27-JUL-00 18:38:00,EST,27-JUL-00 18:38:00,0,0,0,0,LAW ENFORCEMENT,2000,7
43214,200011,22,600,200011,22,800,1104684,5167077,MICHIGAN,2000,Heavy Snow,Z,19,CHARLEVOIX,APX,22-NOV-00 06:00:00,EST,22-NOV-00 08:00:00,0,0,0,0,TRAINED SPOTTER,2000,1
43228,200007,14,1305,200007,14,1308,1099476,5163461,MICHIGAN,2000,Hail,C,147,ST. CLAIR,DTX,14-JUL-00 13:05:00,EST,14-JUL-00 13:08:00,0,0,0,0,LAW ENFORCEMENT,2000,7
43235,200007,27,2045,200007,27,2045,1099477,5163562,MICHIGAN,2000,Hail,C,87,LAPEER,DTX,27-JUL-00 20:45:00,EST,27-JUL-00 20:45:00,0,0,0,0,GENERAL PUBLIC,2000,7
43236,200007,27,1931,200007,27,1931,1099477,5163563,MICHIGAN,2000,Hail,C,49,GENESEE,DTX,27-JUL-00 19:31:00,EST,27-JUL-00 19:31:00,0,0,0,0,TRAINED SPOTTER,2000,7
43250,200007,14,1445,200007,14,1445,1099476,5163467,MICHIGAN,2000,Hail,C,125,OAKLAND,DTX,14-JUL-00 14:45:00,EST,14-JUL-00 14:45:00,0,0,0,0,LAW ENFORCEMENT,2000,7
43316,200007,14,1530,200007,14,1530,1099476,5163477,MICHIGAN,2000,Hail,C,63,HURON,DTX,14-JUL-00 15:30:00,EST,14-JUL-00 15:30:00,0,0,0,0,GENERAL PUBLIC,2000,7
43358,200005,26,1830,200005,26,1940,1103590,5161739,MICHIGAN,2000,Flood,Z,74,JACKSON,GRR,26-MAY-00 18:30:00,EST,26-MAY-00 19:40:00,0,0,0,0,LAW ENFORCEMENT,2000,5
43364,200007,27,1920,200007,27,1920,1099477,5163561,MICHIGAN,2000,Hail,C,87,LAPEER,DTX,27-JUL-00 19:20:00,EST,27-JUL-00 19:20:00,0,0,0,0,TRAINED SPOTTER,2000,7
43366,200005,26,1830,200005,26,1940,1103590,5161738,MICHIGAN,2000,Flood,Z,72,KALAMAZOO,GRR,26-MAY-00 18:30:00,EST,26-MAY-00 19:40:00,0,0,0,0,LAW ENFORCEMENT,2000,5
43420,200007,14,1408,200007,14,1408,1099476,5163466,MICHIGAN,2000,Hail,C,125,OAKLAND,DTX,14-JUL-00 14:08:00,EST,14-JUL-00 14:08:00,0,0,0,0,TRAINED SPOTTER,2000,7
43460,200012,17,0,200012,17,600,1104436,5162455,MICHIGAN,2000,Heavy Snow,Z,80,BRANCH,IWX,17-DEC-00 00:00:00,EST,17-DEC-00 06:00:00,0,0,0,0,TRAINED SPOTTER,2000,2
43465,200012,17,0,200012,17,600,1104436,5162454,MICHIGAN,2000,Heavy Snow,Z,79,ST. JOSEPH,IWX,17-DEC-00 00:00:00,EST,17-DEC-00 06:00:00,0,0,0,0,TRAINED SPOTTER,2000,2
43555,200012,5,100,200012,5,1000,1105736,5177449,MICHIGAN,2000,Heavy Snow,Z,49,HURON,DTX,05-DEC-00 01:00:00,EST,05-DEC-00 10:00:00,0,0,0,0,OFFICIAL NWS OBS.,2000,2
43609,200012,5,100,200012,5,1000,1105736,5177501,MICHIGAN,2000,Heavy Snow,Z,63,ST. CLAIR,DTX,05-DEC-00 01:00:00,EST,05-DEC-00 10:00:00,0,0,0,0,OFFICIAL NWS OBS.,2000,2
43623,200012,5,100,200012,5,1000,1105736,5177505,MICHIGAN,2000,Heavy Snow,Z,75,WASHTENAW,DTX,05-DEC-00 01:00:00,EST,05-DEC-00 10:00:00,0,0,0,0,OFFICIAL NWS OBS.,2000,2
43624,200012,5,100,200012,5,1000,1105736,5177506,MICHIGAN,2000,Heavy Snow,Z,76,WAYNE,DTX,05-DEC-00 01:00:00,EST,05-DEC-00 10:00:00,0,0,0,0,OFFICIAL NWS OBS.,2000,2
43638,200012,6,1400,200012,6,1800,1105492,5178118,MICHIGAN,2000,Heavy Snow,Z,19,CHARLEVOIX,APX,06-DEC-00 14:00:00,EST,06-DEC-00 18:00:00,0,0,0,0,TRAINED SPOTTER,2000,2
43684,200012,5,100,200012,5,1000,1105736,5177497,MICHIGAN,2000,Heavy Snow,Z,54,TUSCOLA,DTX,05-DEC-00 01:00:00,EST,05-DEC-00 10:00:00,0,0,0,0,OFFICIAL NWS OBS.,2000,2
43798,200012,5,100,200012,5,1000,1105736,5177498,MICHIGAN,2000,Heavy Snow,Z,55,SANILAC,DTX,05-DEC-00 01:00:00,EST,05-DEC-00 10:00:00,0,0,0,0,OFFICIAL NWS OBS.,2000,2
43828,200012,5,415,200012,5,1800,1105491,5178116,MICHIGAN,2000,Winter Storm,Z,22,OTSEGO,APX,05-DEC-00 04:15:00,EST,05-DEC-00 18:00:00,0,0,0,0,TRAINED SPOTTER,2000,2
43829,200012,6,1400,200012,6,1800,1105492,5178117,MICHIGAN,2000,Heavy Snow,Z,21,ANTRIM,APX,06-DEC-00 14:00:00,EST,06-DEC-00 18:00:00,0,0,0,0,TRAINED SPOTTER,2000,2
43830,200012,6,1400,200012,6,1800,1105492,5178119,MICHIGAN,2000,Heavy Snow,Z,16,EMMET,APX,06-DEC-00 14:00:00,EST,06-DEC-00 18:00:00,0,0,0,0,TRAINED SPOTTER,2000,2
43875,200008,26,1735,200008,26,1735,1099677,5176107,MICHIGAN,2000,Thunderstorm Wind,C,59,HILLSDALE,IWX,26-AUG-00 17:35:00,EST,26-AUG-00 17:35:00,0,0,0,0,EMERGENCY MANAGER,2000,8
43876,200008,26,2009,200008,26,2009,1099677,5176108,MICHIGAN,2000,Thunderstorm Wind,C,59,HILLSDALE,IWX,26-AUG-00 20:09:00,EST,26-AUG-00 20:09:00,0,0,0,0,EMERGENCY MANAGER,2000,8
43933,200012,5,415,200012,5,1800,1105491,5178113,MICHIGAN,2000,Winter Storm,Z,19,CHARLEVOIX,APX,05-DEC-00 04:15:00,EST,05-DEC-00 18:00:00,0,0,0,0,TRAINED SPOTTER,2000,2
43935,200012,5,415,200012,5,1800,1105491,5178115,MICHIGAN,2000,Winter Storm,Z,27,KALKASKA,APX,05-DEC-00 04:15:00,EST,05-DEC-00 18:00:00,0,0,0,0,TRAINED SPOTTER,2000,2
44003,200012,17,100,200012,17,1300,1105741,5178003,MICHIGAN,2000,Heavy Snow,Z,60,SHIAWASSEE,DTX,17-DEC-00 01:00:00,EST,17-DEC-00 13:00:00,0,0,0,0,OFFICIAL NWS OBS.,2000,2
44004,200012,17,100,200012,17,1300,1105741,5178004,MICHIGAN,2000,Heavy Snow,Z,61,GENESEE,DTX,17-DEC-00 01:00:00,EST,17-DEC-00 13:00:00,0,0,0,0,OFFICIAL NWS OBS.,2000,2
44005,200012,17,100,200012,17,1300,1105741,5178005,MICHIGAN,2000,Heavy Snow,Z,63,ST. CLAIR,DTX,17-DEC-00 01:00:00,EST,17-DEC-00 13:00:00,0,0,0,0,OFFICIAL NWS OBS.,2000,2
44006,200012,17,100,200012,17,1300,1105741,5178006,MICHIGAN,2000,Heavy Snow,Z,69,OAKLAND,DTX,17-DEC-00 01:00:00,EST,17-DEC-00 13:00:00,0,0,0,0,OFFICIAL NWS OBS.,2000,2
44007,200012,17,100,200012,17,1300,1105741,5178007,MICHIGAN,2000,Heavy Snow,Z,75,WASHTENAW,DTX,17-DEC-00 01:00:00,EST,17-DEC-00 13:00:00,0,0,0,0,OFFICIAL NWS OBS.,2000,2
44008,200012,17,100,200012,17,1300,1105741,5178008,MICHIGAN,2000,Heavy Snow,Z,68,LIVINGSTON,DTX,17-DEC-00 01:00:00,EST,17-DEC-00 13:00:00,0,0,0,0,OFFICIAL NWS OBS.,2000,2
44024,200012,5,415,200012,5,1800,1105491,5178114,MICHIGAN,2000,Winter Storm,Z,28,CRAWFORD,APX,05-DEC-00 04:15:00,EST,05-DEC-00 18:00:00,0,0,0,0,TRAINED SPOTTER,2000,2
44141,200012,5,415,200012,5,1800,1105491,5178112,MICHIGAN,2000,Winter Storm,Z,21,ANTRIM,APX,05-DEC-00 04:15:00,EST,05-DEC-00 18:00:00,0,0,0,0,TRAINED SPOTTER,2000,2
44224,200012,5,100,200012,5,1000,1105736,5177503,MICHIGAN,2000,Heavy Snow,Z,69,OAKLAND,DTX,05-DEC-00 01:00:00,EST,05-DEC-00 10:00:00,0,0,0,0,OFFICIAL NWS OBS.,2000,2
44301,200012,5,100,200012,5,1000,1105736,5177504,MICHIGAN,2000,Heavy Snow,Z,70,MACOMB,DTX,05-DEC-00 01:00:00,EST,05-DEC-00 10:00:00,0,0,0,0,OFFICIAL NWS OBS.,2000,2
44306,200012,17,100,200012,17,1300,1105741,5178009,MICHIGAN,2000,Heavy Snow,Z,82,LENAWEE,DTX,17-DEC-00 01:00:00,EST,17-DEC-00 13:00:00,0,0,0,0,OFFICIAL NWS OBS.,2000,2
44307,200012,21,1800,200012,29,1200,1105742,5178010,MICHIGAN,2000,Extreme Cold/Wind Chill,Z,47,MIDLAND,DTX,21-DEC-00 18:00:00,EST,29-DEC-00 12:00:00,0,0,0,0,OFFICIAL NWS OBS.,2000,2
44308,200012,21,1800,200012,29,1200,1105742,5178011,MICHIGAN,2000,Extreme Cold/Wind Chill,Z,48,BAY,DTX,21-DEC-00 18:00:00,EST,29-DEC-00 12:00:00,0,0,0,0,OFFICIAL NWS OBS.,2000,2
44309,200012,21,1800,200012,29,1200,1105742,5178012,MICHIGAN,2000,Extreme Cold/Wind Chill,Z,53,SAGINAW,DTX,21-DEC-00 18:00:00,EST,29-DEC-00 12:00:00,0,0,0,0,OFFICIAL NWS OBS.,2000,2
44310,200012,21,1800,200012,29,1200,1105742,5178013,MICHIGAN,2000,Extreme Cold/Wind Chill,Z,49,HURON,DTX,21-DEC-00 18:00:00,EST,29-DEC-00 12:00:00,0,0,0,0,OFFICIAL NWS OBS.,2000,2
44394,200012,21,1800,200012,29,1200,1105742,5178014,MICHIGAN,2000,Extreme Cold/Wind Chill,Z,54,TUSCOLA,DTX,21-DEC-00 18:00:00,EST,29-DEC-00 12:00:00,0,0,0,0,OFFICIAL NWS OBS.,2000,2
44395,200012,21,1800,200012,29,1200,1105742,5178015,MICHIGAN,2000,Extreme Cold/Wind Chill,Z,55,SANILAC,DTX,21-DEC-00 18:00:00,EST,29-DEC-00 12:00:00,0,0,0,0,OFFICIAL NWS OBS.,2000,2
44396,200012,21,1800,200012,29,1200,1105742,5178016,MICHIGAN,2000,Extreme Cold/Wind Chill,Z,60,SHIAWASSEE,DTX,21-DEC-00 18:00:00,EST,29-DEC-00 12:00:00,0,0,0,0,OFFICIAL NWS OBS.,2000,2
44480,200012,5,100,200012,5,1000,1105736,5177499,MICHIGAN,2000,Heavy Snow,Z,61,GENESEE,DTX,05-DEC-00 01:00:00,EST,05-DEC-00 10:00:00,0,0,0,0,OFFICIAL NWS OBS.,2000,2
44481,200012,5,100,200012,5,1000,1105736,5177500,MICHIGAN,2000,Heavy Snow,Z,62,LAPEER,DTX,05-DEC-00 01:00:00,EST,05-DEC-00 10:00:00,0,0,0,0,OFFICIAL NWS OBS.,2000,2
44667,200012,4,1800,200012,5,800,1105736,5177509,MICHIGAN,2000,High Wind,Z,47,MIDLAND,DTX,04-DEC-00 18:00:00,EST,05-DEC-00 08:00:00,0,0,0,0,NEWSPAPER,2000,2
44668,200012,7,900,200012,7,2300,1105737,5177510,MICHIGAN,2000,Heavy Snow,Z,82,LENAWEE,DTX,07-DEC-00 09:00:00,EST,07-DEC-00 23:00:00,0,0,0,0,OFFICIAL NWS OBS.,2000,2
44672,200012,5,100,200012,5,1000,1105736,5177508,MICHIGAN,2000,Heavy Snow,Z,83,MONROE,DTX,05-DEC-00 01:00:00,EST,05-DEC-00 10:00:00,0,0,0,0,OFFICIAL NWS OBS.,2000,2
44673,200012,11,1200,200012,12,500,1105738,5177532,MICHIGAN,2000,Winter Storm,Z,83,MONROE,DTX,11-DEC-00 12:00:00,EST,12-DEC-00 05:00:00,0,0,0,0,OFFICIAL NWS OBS.,2000,2
44674,200012,13,1400,200012,14,330,1105739,5177533,MICHIGAN,2000,Heavy Snow,Z,82,LENAWEE,DTX,13-DEC-00 14:00:00,EST,14-DEC-00 03:30:00,0,0,0,0,OFFICIAL NWS OBS.,2000,2
44753,200012,21,1800,200012,29,1200,1105742,5178289,MICHIGAN,2000,Extreme Cold/Wind Chill,Z,63,ST. CLAIR,DTX,21-DEC-00 18:00:00,EST,29-DEC-00 12:00:00,0,0,0,0,OFFICIAL NWS OBS.,2000,2
44754,200012,21,1800,200012,29,1200,1105742,5178290,MICHIGAN,2000,Extreme Cold/Wind Chill,Z,68,LIVINGSTON,DTX,21-DEC-00 18:00:00,EST,29-DEC-00 12:00:00,0,0,0,0,OFFICIAL NWS OBS.,2000,2
44755,200012,21,1800,200012,29,1200,1105742,5178291,MICHIGAN,2000,Extreme Cold/Wind Chill,Z,69,OAKLAND,DTX,21-DEC-00 18:00:00,EST,29-DEC-00 12:00:00,0,0,0,0,OFFICIAL NWS OBS.,2000,2
44756,200012,21,1800,200012,29,1200,1105742,5178292,MICHIGAN,2000,Extreme Cold/Wind Chill,Z,70,MACOMB,DTX,21-DEC-00 18:00:00,EST,29-DEC-00 12:00:00,0,0,0,0,OFFICIAL NWS OBS.,2000,2
44757,200012,21,1800,200012,29,1200,1105742,5178293,MICHIGAN,2000,Extreme Cold/Wind Chill,Z,75,WASHTENAW,DTX,21-DEC-00 18:00:00,EST,29-DEC-00 12:00:00,0,0,0,0,OFFICIAL NWS OBS.,2000,2
44758,200012,21,1800,200012,29,1200,1105742,5178294,MICHIGAN,2000,Extreme Cold/Wind Chill,Z,76,WAYNE,DTX,21-DEC-00 18:00:00,EST,29-DEC-00 12:00:00,0,0,0,0,OFFICIAL NWS OBS.,2000,2
44773,200012,7,900,200012,7,2300,1105737,5177511,MICHIGAN,2000,Heavy Snow,Z,83,MONROE,DTX,07-DEC-00 09:00:00,EST,07-DEC-00 23:00:00,0,0,0,0,OFFICIAL NWS OBS.,2000,2
44783,200012,11,1200,200012,12,500,1105738,5177512,MICHIGAN,2000,Heavy Snow,Z,48,BAY,DTX,11-DEC-00 12:00:00,EST,12-DEC-00 05:00:00,0,0,0,0,OFFICIAL NWS OBS.,2000,2
44784,200012,11,1200,200012,12,500,1105738,5177513,MICHIGAN,2000,Heavy Snow,Z,47,MIDLAND,DTX,11-DEC-00 12:00:00,EST,12-DEC-00 05:00:00,0,0,0,0,OFFICIAL NWS OBS.,2000,2
44901,200012,11,1200,200012,12,500,1105738,5177514,MICHIGAN,2000,Heavy Snow,Z,53,SAGINAW,DTX,11-DEC-00 12:00:00,EST,12-DEC-00 05:00:00,0,0,0,0,OFFICIAL NWS OBS.,2000,2
