,BEGIN_YEARMONTH,Day,BEGIN_TIME,END_YEARMONTH,END_DAY,END_TIME,EPISODE_ID,EVENT_ID,STATE,YEAR,EVENT_TYPE,CZ_TYPE,CZ_FIPS,CZ_NAME,WFO,BEGIN_DATE_TIME,CZ_TIMEZONE,END_DATE_TIME,INJURIES_DIRECT,INJURIES_INDIRECT,DEATHS_DIRECT,DEATHS_INDIRECT,Year,Month
6420,199902,5,1900,199902,5,2330,1501154,5688576,MICHIGAN,1999,Winter Weather,Z,67,INGHAM,GRR,05-FEB-99 19:00:00,EST,05-FEB-99 23:30:00,0,0,0,0,1999,2
6437,199902,11,2240,199902,11,2240,1500654,5684686,MICHIGAN,1999,Thunderstorm Wind,C,111,MIDLAND,DTX,11-FEB-99 22:40:00,EST,11-FEB-99 22:40:00,0,0,0,0,1999,2
6452,199902,5,1900,199902,5,2200,1501154,5688511,MICHIGAN,1999,Winter Weather,Z,44,NEWAYGO,GRR,05-FEB-99 19:00:00,EST,05-FEB-99 22:00:00,0,0,0,0,1999,2
6453,199902,5,1900,199902,5,2200,1501154,5688512,MICHIGAN,1999,Winter Weather,Z,43,OCEANA,GRR,05-FEB-99 19:00:00,EST,05-FEB-99 22:00:00,0,0,0,0,1999,2
6454,199902,5,1900,199902,5,2200,1501154,5688513,MICHIGAN,1999,Winter Weather,Z,56,OTTAWA,GRR,05-FEB-99 19:00:00,EST,05-FEB-99 22:00:00,0,0,0,0,1999,2
6459,199902,5,1900,199902,5,2200,1501154,5688510,MICHIGAN,1999,Winter Weather,Z,50,MUSKEGON,GRR,05-FEB-99 19:00:00,EST,05-FEB-99 22:00:00,0,0,0,0,1999,2
6487,199902,5,1900,199902,5,2330,1501154,5688577,MICHIGAN,1999,Winter Weather,Z,58,IONIA,GRR,05-FEB-99 19:00:00,EST,05-FEB-99 23:30:00,0,0,0,0,1999,2
6504,199902,12,1100,199902,13,400,1500213,5688672,MICHIGAN,1999,Lake-Effect Snow,Z,72,KALAMAZOO,GRR,12-FEB-99 11:00:00,EST,13-FEB-99 04:00:00,0,0,0,0,1999,2
6517,199905,16,2155,199905,16,2155,2410932,5708342,MICHIGAN,1999,Thunderstorm Wind,C,139,OTTAWA,GRR,16-MAY-99 21:55:00,EST,16-MAY-99 21:55:00,0,0,0,0,1999,5
6518,199905,16,2200,199905,16,2200,2410932,5708343,MICHIGAN,1999,Thunderstorm Wind,C,139,OTTAWA,GRR,16-MAY-99 22:00:00,EST,16-MAY-99 22:00:00,0,0,0,0,1999,5
6556,199907,23,1315,199907,23,1315,2410934,5708638,MICHIGAN,1999,Thunderstorm Wind,C,57,GRATIOT,GRR,23-JUL-99 13:15:00,EST,23-JUL-99 13:15:00,0,0,0,0,1999,7
6628,199906,10,2117,199906,10,2124,2408967,5706303,MICHIGAN,1999,Hail,C,111,MIDLAND,DTX,10-JUN-99 21:17:00,EST,10-JUN-99 21:24:00,0,0,0,0,1999,6
6647,199907,23,1425,199907,23,1427,2410934,5708642,MICHIGAN,1999,Thunderstorm Wind,C,65,INGHAM,GRR,23-JUL-99 14:25:00,EST,23-JUL-99 14:27:00,0,0,0,0,1999,7
6695,199904,7,2044,199904,7,2044,1502582,5683831,MICHIGAN,1999,Hail,C,55,GRAND TRAVERSE,APX,07-APR-99 20:44:00,EST,07-APR-99 20:44:00,0,0,0,0,1999,4
6761,199902,5,1900,199902,5,2200,1501154,5688514,MICHIGAN,1999,Winter Weather,Z,73,CALHOUN,GRR,05-FEB-99 19:00:00,EST,05-FEB-99 22:00:00,0,0,0,0,1999,2
6768,199902,5,1900,199902,5,2200,1501154,5688517,MICHIGAN,1999,Winter Weather,Z,71,VAN BUREN,GRR,05-FEB-99 19:00:00,EST,05-FEB-99 22:00:00,0,0,0,0,1999,2
6793,199907,31,210,199907,31,210,2408947,5700404,MICHIGAN,1999,Thunderstorm Wind,C,31,CHEBOYGAN,APX,31-JUL-99 02:10:00,EST,31-JUL-99 02:10:00,0,0,0,0,1999,7
7063,199901,2,1700,199901,3,800,1502364,5685054,MICHIGAN,1999,Winter Storm,Z,12,MENOMINEE,MQT,02-JAN-99 17:00:00,EST,03-JAN-99 08:00:00,0,0,0,0,1999,1
7111,199905,16,2245,199905,16,2245,2410932,5708345,MICHIGAN,1999,Thunderstorm Wind,C,81,KENT,GRR,16-MAY-99 22:45:00,EST,16-MAY-99 22:45:00,0,0,0,0,1999,5
7128,199907,31,240,199907,31,240,2408947,5700405,MICHIGAN,1999,Thunderstorm Wind,C,31,CHEBOYGAN,APX,31-JUL-99 02:40:00,EST,31-JUL-99 02:40:00,0,0,0,0,1999,7
7129,199907,31,220,199907,31,220,2408947,5700406,MICHIGAN,1999,Thunderstorm Wind,C,79,KALKASKA,APX,31-JUL-99 02:20:00,EST,31-JUL-99 02:20:00,0,0,0,0,1999,7
7235,199907,31,240,199907,31,240,2408947,5700407,MICHIGAN,1999,Thunderstorm Wind,C,79,KALKASKA,APX,31-JUL-99 02:40:00,EST,31-JUL-99 02:40:00,0,0,0,0,1999,7
7236,199907,31,220,199907,31,220,2408947,5700408,MICHIGAN,1999,Thunderstorm Wind,C,137,OTSEGO,APX,31-JUL-99 02:20:00,EST,31-JUL-99 02:20:00,0,0,0,0,1999,7
7237,199907,31,240,199907,31,240,2408947,5700409,MICHIGAN,1999,Thunderstorm Wind,C,141,PRESQUE ISLE,APX,31-JUL-99 02:40:00,EST,31-JUL-99 02:40:00,0,0,0,0,1999,7
7238,199907,31,30,199907,31,30,2408947,5700410,MICHIGAN,1999,Flash Flood,C,97,MACKINAC,APX,31-JUL-99 00:30:00,EST,31-JUL-99 00:30:00,0,0,0,0,1999,7
7246,199905,16,1800,199905,16,1800,2410932,5708341,MICHIGAN,1999,Thunderstorm Wind,C,139,OTTAWA,GRR,16-MAY-99 18:00:00,EST,16-MAY-99 18:00:00,0,0,0,0,1999,5
7249,199907,31,145,199907,31,145,2408947,5700402,MICHIGAN,1999,Thunderstorm Wind,C,9,ANTRIM,APX,31-JUL-99 01:45:00,EST,31-JUL-99 01:45:00,0,0,0,0,1999,7
7250,199907,31,140,199907,31,140,2408947,5700403,MICHIGAN,1999,Thunderstorm Wind,C,47,EMMET,APX,31-JUL-99 01:40:00,EST,31-JUL-99 01:40:00,0,0,0,0,1999,7
7285,199901,2,1700,199901,4,1100,1502364,5685053,MICHIGAN,1999,Winter Storm,Z,5,MARQUETTE,MQT,02-JAN-99 17:00:00,EST,04-JAN-99 11:00:00,0,0,0,0,1999,1
7390,199903,5,2000,199903,6,800,1500754,5689495,MICHIGAN,1999,Heavy Snow,Z,49,HURON,DTX,05-MAR-99 20:00:00,EST,06-MAR-99 08:00:00,0,0,0,0,1999,3
7413,199902,11,2230,199902,11,2230,1502020,5688593,MICHIGAN,1999,Thunderstorm Wind,C,35,CLARE,GRR,11-FEB-99 22:30:00,EST,11-FEB-99 22:30:00,0,0,0,0,1999,2
7414,199902,12,1100,199902,12,2100,1500213,5688673,MICHIGAN,1999,Lake-Effect Snow,Z,57,KENT,GRR,12-FEB-99 11:00:00,EST,12-FEB-99 21:00:00,0,0,0,0,1999,2
7531,199901,10,400,199901,11,400,1502931,5683623,MICHIGAN,1999,Lake-Effect Snow,Z,44,NEWAYGO,GRR,10-JAN-99 04:00:00,EST,11-JAN-99 04:00:00,0,0,0,0,1999,1
7608,199902,11,2000,199902,12,1500,1500713,5688828,MICHIGAN,1999,Heavy Snow,Z,3,HOUGHTON,MQT,11-FEB-99 20:00:00,EST,12-FEB-99 15:00:00,0,0,0,0,1999,2
7929,199907,23,1230,199907,23,1230,2408532,5700793,MICHIGAN,1999,Thunderstorm Wind,C,129,OGEMAW,APX,23-JUL-99 12:30:00,EST,23-JUL-99 12:30:00,0,0,0,0,1999,7
7930,199907,23,1239,199907,23,1239,2408532,5700794,MICHIGAN,1999,Thunderstorm Wind,C,51,GLADWIN,APX,23-JUL-99 12:39:00,EST,23-JUL-99 12:39:00,0,0,0,0,1999,7
7934,199902,5,1900,199902,5,2200,1501154,5688503,MICHIGAN,1999,Winter Weather,Z,64,ALLEGAN,GRR,05-FEB-99 19:00:00,EST,05-FEB-99 22:00:00,0,0,0,0,1999,2
7935,199902,5,1900,199902,5,2200,1501154,5688504,MICHIGAN,1999,Winter Weather,Z,65,BARRY,GRR,05-FEB-99 19:00:00,EST,05-FEB-99 22:00:00,0,0,0,0,1999,2
7944,199905,23,1400,199905,23,1400,2410933,5708450,MICHIGAN,1999,Thunderstorm Wind,C,67,IONIA,GRR,23-MAY-99 14:00:00,EST,23-MAY-99 14:00:00,0,0,0,0,1999,5
7958,199902,11,1911,199902,11,1911,1502020,5688584,MICHIGAN,1999,Thunderstorm Wind,C,25,CALHOUN,GRR,11-FEB-99 19:11:00,EST,11-FEB-99 19:11:00,0,0,0,0,1999,2
7962,199902,11,2125,199902,11,2125,1502020,5688585,MICHIGAN,1999,Thunderstorm Wind,C,5,ALLEGAN,GRR,11-FEB-99 21:25:00,EST,11-FEB-99 21:25:00,0,0,0,0,1999,2
8021,199902,11,1200,199902,11,2000,1501125,5684690,MICHIGAN,1999,Heat,Z,49,HURON,DTX,11-FEB-99 12:00:00,EST,11-FEB-99 20:00:00,0,0,0,0,1999,2
8026,199902,11,1200,199902,11,2000,1501125,5684691,MICHIGAN,1999,Heat,Z,54,TUSCOLA,DTX,11-FEB-99 12:00:00,EST,11-FEB-99 20:00:00,0,0,0,0,1999,2
8043,199902,5,1900,199902,5,2200,1501154,5688502,MICHIGAN,1999,Winter Weather,Z,43,OCEANA,GRR,05-FEB-99 19:00:00,EST,05-FEB-99 22:00:00,0,0,0,0,1999,2
8082,199902,11,2126,199902,11,2126,1502020,5688586,MICHIGAN,1999,Thunderstorm Wind,C,81,KENT,GRR,11-FEB-99 21:26:00,EST,11-FEB-99 21:26:00,0,0,0,0,1999,2
8276,199906,6,2226,199906,6,2226,2406530,5699641,MICHIGAN,1999,Thunderstorm Wind,C,113,MISSAUKEE,APX,06-JUN-99 22:26:00,EST,06-JUN-99 22:26:00,0,0,0,0,1999,6
8277,199906,6,1930,199906,6,1930,2406530,5699642,MICHIGAN,1999,Thunderstorm Wind,C,165,WEXFORD,APX,06-JUN-99 19:30:00,EST,06-JUN-99 19:30:00,0,0,0,0,1999,6
8284,199906,28,2005,199906,28,2005,2406533,5699723,MICHIGAN,1999,Thunderstorm Wind,C,29,CHARLEVOIX,APX,28-JUN-99 20:05:00,EST,28-JUN-99 20:05:00,0,0,0,0,1999,6
8285,199906,28,2005,199906,28,2005,2406533,5699724,MICHIGAN,1999,Thunderstorm Wind,C,47,EMMET,APX,28-JUN-99 20:05:00,EST,28-JUN-99 20:05:00,0,0,0,0,1999,6
8413,199906,28,1910,199906,28,1910,2406533,5699722,MICHIGAN,1999,Thunderstorm Wind,C,165,WEXFORD,APX,28-JUN-99 19:10:00,EST,28-JUN-99 19:10:00,0,0,0,0,1999,6
8451,199905,16,2230,199905,16,2230,2410932,5708344,MICHIGAN,1999,Thunderstorm Wind,C,5,ALLEGAN,GRR,16-MAY-99 22:30:00,EST,16-MAY-99 22:30:00,0,0,0,0,1999,5
8536,199902,12,1100,199902,12,2100,1500213,5688599,MICHIGAN,1999,Lake-Effect Snow,Z,58,IONIA,GRR,12-FEB-99 11:00:00,EST,12-FEB-99 21:00:00,0,0,0,0,1999,2
8591,199902,11,2131,199902,11,2131,1502020,5688587,MICHIGAN,1999,Thunderstorm Wind,C,81,KENT,GRR,11-FEB-99 21:31:00,EST,11-FEB-99 21:31:00,0,0,0,0,1999,2
8592,199902,11,2138,199902,11,2138,1502020,5688588,MICHIGAN,1999,Thunderstorm Wind,C,15,BARRY,GRR,11-FEB-99 21:38:00,EST,11-FEB-99 21:38:00,0,0,0,0,1999,2
8608,199903,5,1800,199903,6,600,1500754,5689500,MICHIGAN,1999,Heavy Snow,Z,63,ST. CLAIR,DTX,05-MAR-99 18:00:00,EST,06-MAR-99 06:00:00,0,0,0,0,1999,3
8611,199903,5,1800,199903,6,600,1500754,5689501,MICHIGAN,1999,Heavy Snow,Z,68,LIVINGSTON,DTX,05-MAR-99 18:00:00,EST,06-MAR-99 06:00:00,0,0,0,0,1999,3
8617,199908,4,1010,199908,4,1010,2410941,5708910,MICHIGAN,1999,Hail,C,149,ST. JOSEPH,IWX,04-AUG-99 10:10:00,EST,04-AUG-99 10:10:00,0,0,0,0,1999,8
8618,199908,4,1020,199908,4,1020,2410941,5708911,MICHIGAN,1999,Thunderstorm Wind,C,149,ST. JOSEPH,IWX,04-AUG-99 10:20:00,EST,04-AUG-99 10:20:00,0,0,0,0,1999,8
8640,199902,12,1100,199902,12,2100,1500213,5688677,MICHIGAN,1999,Lake-Effect Snow,Z,43,OCEANA,GRR,12-FEB-99 11:00:00,EST,12-FEB-99 21:00:00,0,0,0,0,1999,2
8664,199906,5,2030,199906,5,2030,2408569,5708830,MICHIGAN,1999,Thunderstorm Wind,C,71,IRON,MQT,05-JUN-99 20:30:00,EST,05-JUN-99 20:30:00,0,0,0,0,1999,6
8665,199906,5,2145,199906,5,2145,2408569,5708831,MICHIGAN,1999,Hail,C,109,MENOMINEE,MQT,05-JUN-99 21:45:00,EST,05-JUN-99 21:45:00,0,0,0,0,1999,6
8666,199906,6,210,199906,6,210,2408569,5708832,MICHIGAN,1999,Thunderstorm Wind,C,109,MENOMINEE,MQT,06-JUN-99 02:10:00,EST,06-JUN-99 02:10:00,0,0,0,0,1999,6
8667,199906,6,215,199906,6,215,2408569,5708833,MICHIGAN,1999,Thunderstorm Wind,C,109,MENOMINEE,MQT,06-JUN-99 02:15:00,EST,06-JUN-99 02:15:00,0,0,0,0,1999,6
8668,199906,6,240,199906,6,240,2408569,5708834,MICHIGAN,1999,Thunderstorm Wind,C,41,DELTA,MQT,06-JUN-99 02:40:00,EST,06-JUN-99 02:40:00,0,0,0,0,1999,6
8669,199906,6,330,199906,6,330,2408569,5708835,MICHIGAN,1999,Thunderstorm Wind,C,153,SCHOOLCRAFT,MQT,06-JUN-99 03:30:00,EST,06-JUN-99 03:30:00,0,0,0,0,1999,6
8730,199901,18,200,199901,18,1100,1501492,5685131,MICHIGAN,1999,Heavy Snow,Z,1,KEWEENAW,MQT,18-JAN-99 02:00:00,EST,18-JAN-99 11:00:00,0,0,0,0,1999,1
8731,199901,23,500,199901,23,2300,1500591,5685132,MICHIGAN,1999,Ice Storm,Z,6,ALGER,MQT,23-JAN-99 05:00:00,EST,23-JAN-99 23:00:00,0,0,0,0,1999,1
8754,199906,11,1437,199906,11,1437,1083883,5708543,MICHIGAN,1999,Hail,C,77,KALAMAZOO,GRR,11-JUN-99 14:37:00,EST,11-JUN-99 14:37:00,0,0,0,0,1999,6
8802,199901,2,1700,199901,4,2200,1502364,5685046,MICHIGAN,1999,Winter Storm,Z,6,ALGER,MQT,02-JAN-99 17:00:00,EST,04-JAN-99 22:00:00,0,0,0,0,1999,1
8803,199901,23,500,199901,23,2300,1500591,5685133,MICHIGAN,1999,Ice Storm,Z,7,LUCE,MQT,23-JAN-99 05:00:00,EST,23-JAN-99 23:00:00,0,0,0,0,1999,1
8876,199902,11,1757,199902,11,1757,1502020,5688580,MICHIGAN,1999,Thunderstorm Wind,C,123,NEWAYGO,GRR,11-FEB-99 17:57:00,EST,11-FEB-99 17:57:00,0,0,0,0,1999,2
8877,199902,5,1900,199902,5,2330,1501154,5688575,MICHIGAN,1999,Winter Weather,Z,66,EATON,GRR,05-FEB-99 19:00:00,EST,05-FEB-99 23:30:00,0,0,0,0,1999,2
8992,199902,12,1100,199902,12,2100,1500213,5688597,MICHIGAN,1999,Lake-Effect Snow,Z,73,CALHOUN,GRR,12-FEB-99 11:00:00,EST,12-FEB-99 21:00:00,0,0,0,0,1999,2
8996,199907,23,1213,199907,23,1213,2410934,5708639,MICHIGAN,1999,Tornado,C,73,ISABELLA,GRR,23-JUL-99 12:13:00,EST,23-JUL-99 12:13:00,0,0,0,0,1999,7
9002,199902,11,1200,199902,11,2000,1501125,5684700,MICHIGAN,1999,Heat,Z,75,WASHTENAW,DTX,11-FEB-99 12:00:00,EST,11-FEB-99 20:00:00,0,0,0,0,1999,2
9048,199901,2,1700,199901,4,1700,1502364,5685050,MICHIGAN,1999,Winter Storm,Z,3,HOUGHTON,MQT,02-JAN-99 17:00:00,EST,04-JAN-99 17:00:00,0,0,0,0,1999,1
9049,199901,2,1700,199901,4,1700,1502364,5685051,MICHIGAN,1999,Winter Storm,Z,1,KEWEENAW,MQT,02-JAN-99 17:00:00,EST,04-JAN-99 17:00:00,0,0,0,0,1999,1
9050,199901,2,1700,199901,4,1700,1502364,5685052,MICHIGAN,1999,Winter Storm,Z,7,LUCE,MQT,02-JAN-99 17:00:00,EST,04-JAN-99 17:00:00,0,0,0,0,1999,1
9054,199901,20,500,199901,20,900,1502932,5688681,MICHIGAN,1999,Dense Fog,Z,65,BARRY,GRR,20-JAN-99 05:00:00,EST,20-JAN-99 09:00:00,0,0,0,0,1999,1
9116,199901,20,500,199901,20,900,1502932,5688682,MICHIGAN,1999,Dense Fog,Z,73,CALHOUN,GRR,20-JAN-99 05:00:00,EST,20-JAN-99 09:00:00,0,0,0,0,1999,1
9117,199901,20,500,199901,20,900,1502932,5688683,MICHIGAN,1999,Dense Fog,Z,59,CLINTON,GRR,20-JAN-99 05:00:00,EST,20-JAN-99 09:00:00,0,0,0,0,1999,1
9118,199901,20,500,199901,20,900,1502932,5688684,MICHIGAN,1999,Dense Fog,Z,66,EATON,GRR,20-JAN-99 05:00:00,EST,20-JAN-99 09:00:00,0,0,0,0,1999,1
9184,199901,20,500,199901,20,900,1502932,5688680,MICHIGAN,1999,Dense Fog,Z,64,ALLEGAN,GRR,20-JAN-99 05:00:00,EST,20-JAN-99 09:00:00,0,0,0,0,1999,1
9201,199902,11,1200,199902,11,2000,1501125,5684692,MICHIGAN,1999,Heat,Z,55,SANILAC,DTX,11-FEB-99 12:00:00,EST,11-FEB-99 20:00:00,0,0,0,0,1999,2
9357,199906,11,1435,199906,11,1435,1083883,5708542,MICHIGAN,1999,Thunderstorm Wind,C,81,KENT,GRR,11-JUN-99 14:35:00,EST,11-JUN-99 14:35:00,0,0,0,0,1999,6
9386,199901,9,1700,199901,11,1100,1500590,5685058,MICHIGAN,1999,Heavy Snow,Z,6,ALGER,MQT,09-JAN-99 17:00:00,EST,11-JAN-99 11:00:00,0,0,0,0,1999,1
9441,199902,28,1300,199902,28,2300,1501108,5679018,MICHIGAN,1999,Winter Storm,Z,31,MANISTEE,APX,28-FEB-99 13:00:00,EST,28-FEB-99 23:00:00,0,0,0,0,1999,2
9572,199901,10,400,199901,11,400,1502931,5683620,MICHIGAN,1999,Winter Storm,Z,65,BARRY,GRR,10-JAN-99 04:00:00,EST,11-JAN-99 04:00:00,0,0,0,0,1999,1
9732,199902,5,1900,199902,5,2200,1501154,5688515,MICHIGAN,1999,Winter Weather,Z,74,JACKSON,GRR,05-FEB-99 19:00:00,EST,05-FEB-99 22:00:00,0,0,0,0,1999,2
9797,199901,20,500,199901,20,900,1502932,5688689,MICHIGAN,1999,Dense Fog,Z,57,KENT,GRR,20-JAN-99 05:00:00,EST,20-JAN-99 09:00:00,0,0,0,0,1999,1
9798,199901,20,500,199901,20,900,1502932,5688690,MICHIGAN,1999,Dense Fog,Z,56,OTTAWA,GRR,20-JAN-99 05:00:00,EST,20-JAN-99 09:00:00,0,0,0,0,1999,1
9799,199901,20,500,199901,20,900,1502932,5688687,MICHIGAN,1999,Dense Fog,Z,74,JACKSON,GRR,20-JAN-99 05:00:00,EST,20-JAN-99 09:00:00,0,0,0,0,1999,1
9800,199901,20,500,199901,20,900,1502932,5688688,MICHIGAN,1999,Dense Fog,Z,72,KALAMAZOO,GRR,20-JAN-99 05:00:00,EST,20-JAN-99 09:00:00,0,0,0,0,1999,1
10044,199903,5,1800,199903,6,600,1500754,5689498,MICHIGAN,1999,Heavy Snow,Z,61,GENESEE,DTX,05-MAR-99 18:00:00,EST,06-MAR-99 06:00:00,0,0,0,0,1999,3
10219,199905,17,1915,199905,17,1915,2406543,5698215,MICHIGAN,1999,Thunderstorm Wind,C,99,MACOMB,DTX,17-MAY-99 19:15:00,EST,17-MAY-99 19:15:00,0,0,0,0,1999,5
10276,199906,10,2131,199906,10,2131,2408967,5706304,MICHIGAN,1999,Hail,C,111,MIDLAND,DTX,10-JUN-99 21:31:00,EST,10-JUN-99 21:31:00,0,0,0,0,1999,6
11318,199903,5,1800,199903,6,600,1500754,5689494,MICHIGAN,1999,Heavy Snow,Z,53,SAGINAW,DTX,05-MAR-99 18:00:00,EST,06-MAR-99 06:00:00,0,0,0,0,1999,3
11424,199906,10,1610,199906,10,1610,2406531,5699644,MICHIGAN,1999,Thunderstorm Wind,C,7,ALPENA,APX,10-JUN-99 16:10:00,EST,10-JUN-99 16:10:00,0,0,0,0,1999,6
11531,199903,5,1800,199903,6,600,1500754,5689506,MICHIGAN,1999,Heavy Snow,Z,82,LENAWEE,DTX,05-MAR-99 18:00:00,EST,06-MAR-99 06:00:00,0,0,0,0,1999,3
11587,199907,24,1420,199907,24,1420,2411065,5708267,MICHIGAN,1999,Hail,C,157,TUSCOLA,DTX,24-JUL-99 14:20:00,EST,24-JUL-99 14:20:00,0,0,0,0,1999,7
11633,199905,17,1805,199905,17,1806,2406543,5698198,MICHIGAN,1999,Hail,C,161,WASHTENAW,DTX,17-MAY-99 18:05:00,EST,17-MAY-99 18:06:00,0,0,0,0,1999,5
11636,199907,24,1355,199907,24,1400,2411065,5708173,MICHIGAN,1999,Hail,C,17,BAY,DTX,24-JUL-99 13:55:00,EST,24-JUL-99 14:00:00,0,0,0,0,1999,7
11967,199903,5,1800,199903,6,600,1500754,5689507,MICHIGAN,1999,Heavy Snow,Z,83,MONROE,DTX,05-MAR-99 18:00:00,EST,06-MAR-99 06:00:00,0,0,0,0,1999,3
12064,199906,28,2205,199906,28,2205,2406533,5699725,MICHIGAN,1999,Thunderstorm Wind,C,135,OSCODA,APX,28-JUN-99 22:05:00,EST,28-JUN-99 22:05:00,0,0,0,0,1999,6
12065,199907,24,1602,199907,24,1602,2411065,5708185,MICHIGAN,1999,Hail,C,125,OAKLAND,DTX,24-JUL-99 16:02:00,EST,24-JUL-99 16:02:00,0,0,0,0,1999,7
12173,199906,28,2240,199906,28,2240,2406533,5699726,MICHIGAN,1999,Thunderstorm Wind,C,1,ALCONA,APX,28-JUN-99 22:40:00,EST,28-JUN-99 22:40:00,0,0,0,0,1999,6
12174,199906,28,2045,199906,28,2045,2406533,5699727,MICHIGAN,1999,Thunderstorm Wind,C,31,CHEBOYGAN,APX,28-JUN-99 20:45:00,EST,28-JUN-99 20:45:00,0,0,0,0,1999,6
12279,199905,17,1655,199905,17,1655,1502219,5696140,MICHIGAN,1999,Thunderstorm Wind,C,59,HILLSDALE,IWX,17-MAY-99 16:55:00,EST,17-MAY-99 16:55:00,0,0,0,0,1999,5
12280,199906,12,1245,199906,12,1245,2408392,5706306,MICHIGAN,1999,Thunderstorm Wind,C,163,WAYNE,DTX,12-JUN-99 12:45:00,EST,12-JUN-99 12:45:00,0,0,0,0,1999,6
12335,199906,12,1525,199906,12,1525,2408392,5706314,MICHIGAN,1999,Thunderstorm Wind,C,147,ST. CLAIR,DTX,12-JUN-99 15:25:00,EST,12-JUN-99 15:25:00,0,0,0,0,1999,6
12446,199904,6,1530,199904,6,1530,1503178,5692843,MICHIGAN,1999,Strong Wind,Z,61,GENESEE,DTX,06-APR-99 15:30:00,EST,06-APR-99 15:30:00,0,0,0,0,1999,4
12600,199907,24,1620,199907,24,1620,2411065,5708188,MICHIGAN,1999,Hail,C,125,OAKLAND,DTX,24-JUL-99 16:20:00,EST,24-JUL-99 16:20:00,0,0,0,0,1999,7
12615,199908,4,1950,199908,4,1950,1083816,5708441,MICHIGAN,1999,Waterspout,C,47,EMMET,APX,04-AUG-99 19:50:00,EST,04-AUG-99 19:50:00,0,0,0,0,1999,8
12935,199903,5,1800,199903,6,600,1500754,5689505,MICHIGAN,1999,Heavy Snow,Z,76,WAYNE,DTX,05-MAR-99 18:00:00,EST,06-MAR-99 06:00:00,0,0,0,0,1999,3
13160,199906,12,1720,199906,12,1720,2408392,5706322,MICHIGAN,1999,Lightning,C,161,WASHTENAW,DTX,12-JUN-99 17:20:00,EST,12-JUN-99 17:20:00,0,0,0,0,1999,6
13251,199907,23,1655,199907,23,1655,2408080,5701709,MICHIGAN,1999,Thunderstorm Wind,C,59,HILLSDALE,IWX,23-JUL-99 16:55:00,EST,23-JUL-99 16:55:00,0,0,0,0,1999,7
13252,199907,23,1804,199907,23,1804,2408080,5701710,MICHIGAN,1999,Hail,C,23,BRANCH,IWX,23-JUL-99 18:04:00,EST,23-JUL-99 18:04:00,0,0,0,0,1999,7
13294,199904,11,1000,199904,11,2200,1503147,5683832,MICHIGAN,1999,Winter Storm,Z,36,IOSCO,APX,11-APR-99 10:00:00,EST,11-APR-99 22:00:00,0,0,0,0,1999,4
13295,199904,11,1000,199904,11,2200,1503147,5683833,MICHIGAN,1999,Winter Storm,Z,20,LEELANAU,APX,11-APR-99 10:00:00,EST,11-APR-99 22:00:00,0,0,0,0,1999,4
13296,199904,11,1000,199904,11,2200,1503147,5683834,MICHIGAN,1999,Winter Storm,Z,35,OGEMAW,APX,11-APR-99 10:00:00,EST,11-APR-99 22:00:00,0,0,0,0,1999,4
13604,199909,6,1700,199909,6,2000,2412613,5719166,MICHIGAN,1999,Flash Flood,C,99,MACOMB,DTX,06-SEP-99 17:00:00,EST,06-SEP-99 20:00:00,0,0,0,0,1999,9
13605,199909,28,1745,199909,28,1745,2412614,5719226,MICHIGAN,1999,Thunderstorm Wind,C,125,OAKLAND,DTX,28-SEP-99 17:45:00,EST,28-SEP-99 17:45:00,0,0,0,0,1999,9
13720,199906,12,1604,199906,12,1604,2408392,5706320,MICHIGAN,1999,Thunderstorm Wind,C,115,MONROE,DTX,12-JUN-99 16:04:00,EST,12-JUN-99 16:04:00,0,0,0,0,1999,6
13829,199906,10,2000,199906,10,2000,2408967,5706301,MICHIGAN,1999,Thunderstorm Wind,C,111,MIDLAND,DTX,10-JUN-99 20:00:00,EST,10-JUN-99 20:00:00,0,0,0,0,1999,6
14412,199906,12,1625,199906,12,2030,2408392,5706315,MICHIGAN,1999,Flash Flood,C,125,OAKLAND,DTX,12-JUN-99 16:25:00,EST,12-JUN-99 20:30:00,0,0,0,0,1999,6
14434,199903,5,1800,199903,6,600,1500754,5689499,MICHIGAN,1999,Heavy Snow,Z,62,LAPEER,DTX,05-MAR-99 18:00:00,EST,06-MAR-99 06:00:00,0,0,0,0,1999,3
14552,199909,6,1730,199909,6,1730,2412613,5719165,MICHIGAN,1999,Hail,C,99,MACOMB,DTX,06-SEP-99 17:30:00,EST,06-SEP-99 17:30:00,0,0,0,0,1999,9
14912,199907,31,218,199907,31,218,2408947,5700800,MICHIGAN,1999,Thunderstorm Wind,C,165,WEXFORD,APX,31-JUL-99 02:18:00,EST,31-JUL-99 02:18:00,0,0,0,0,1999,7
15009,199902,11,1830,199902,11,1830,1502020,5688583,MICHIGAN,1999,Thunderstorm Wind,C,133,OSCEOLA,GRR,11-FEB-99 18:30:00,EST,11-FEB-99 18:30:00,0,0,0,0,1999,2
15024,199905,6,1520,199905,6,1520,1503535,5692458,MICHIGAN,1999,Thunderstorm Wind,C,143,ROSCOMMON,APX,06-MAY-99 15:20:00,EST,06-MAY-99 15:20:00,0,0,0,0,1999,5
15360,199907,31,130,199907,31,130,2408947,5700400,MICHIGAN,1999,Thunderstorm Wind,C,29,CHARLEVOIX,APX,31-JUL-99 01:30:00,EST,31-JUL-99 01:30:00,0,0,0,0,1999,7
